forecast_date,target,target_end_date,location,type,quantile,value
2020-07-06,1 wk ahead cum death,2020-07-11,04,quantile,0.01,95
2020-07-06,1 wk ahead cum death,2020-07-11,04,quantile,0.025,120.975
2020-07-06,1 wk ahead cum death,2020-07-11,04,quantile,0.05,137.95
2020-07-06,1 wk ahead cum death,2020-07-11,04,quantile,0.1,159
2020-07-06,1 wk ahead cum death,2020-07-11,04,quantile,0.15,176
2020-07-06,1 wk ahead cum death,2020-07-11,04,quantile,0.2,188.8
2020-07-06,1 wk ahead cum death,2020-07-11,04,quantile,0.25,197
2020-07-06,1 wk ahead cum death,2020-07-11,04,quantile,0.3,208
2020-07-06,1 wk ahead cum death,2020-07-11,04,quantile,0.35,222
2020-07-06,1 wk ahead cum death,2020-07-11,04,quantile,0.4,229.6
2020-07-06,1 wk ahead cum death,2020-07-11,04,quantile,0.45,240
2020-07-06,1 wk ahead cum death,2020-07-11,04,quantile,0.5,253.5
2020-07-06,1 wk ahead cum death,2020-07-11,04,quantile,0.55,266.45
2020-07-06,1 wk ahead cum death,2020-07-11,04,quantile,0.6,276
2020-07-06,1 wk ahead cum death,2020-07-11,04,quantile,0.65,291.35
2020-07-06,1 wk ahead cum death,2020-07-11,04,quantile,0.7,311
2020-07-06,1 wk ahead cum death,2020-07-11,04,quantile,0.75,336
2020-07-06,1 wk ahead cum death,2020-07-11,04,quantile,0.8,360
2020-07-06,1 wk ahead cum death,2020-07-11,04,quantile,0.85,407
2020-07-06,1 wk ahead cum death,2020-07-11,04,quantile,0.9,439
2020-07-06,1 wk ahead cum death,2020-07-11,04,quantile,0.95,500
2020-07-06,1 wk ahead cum death,2020-07-11,04,quantile,0.975,554
2020-07-06,1 wk ahead cum death,2020-07-11,04,quantile,0.99,595
2020-07-06,1 wk ahead inc death,2020-07-11,04,quantile,0.01,95
2020-07-06,1 wk ahead inc death,2020-07-11,04,quantile,0.025,120.975
2020-07-06,1 wk ahead inc death,2020-07-11,04,quantile,0.05,137.95
2020-07-06,1 wk ahead inc death,2020-07-11,04,quantile,0.1,159
2020-07-06,1 wk ahead inc death,2020-07-11,04,quantile,0.15,176
2020-07-06,1 wk ahead inc death,2020-07-11,04,quantile,0.2,188.8
2020-07-06,1 wk ahead inc death,2020-07-11,04,quantile,0.25,197
2020-07-06,1 wk ahead inc death,2020-07-11,04,quantile,0.3,208
2020-07-06,1 wk ahead inc death,2020-07-11,04,quantile,0.35,222
2020-07-06,1 wk ahead inc death,2020-07-11,04,quantile,0.4,229.6
2020-07-06,1 wk ahead inc death,2020-07-11,04,quantile,0.45,240
2020-07-06,1 wk ahead inc death,2020-07-11,04,quantile,0.5,253.5
2020-07-06,1 wk ahead inc death,2020-07-11,04,quantile,0.55,266.45
2020-07-06,1 wk ahead inc death,2020-07-11,04,quantile,0.6,276
2020-07-06,1 wk ahead inc death,2020-07-11,04,quantile,0.65,291.35
2020-07-06,1 wk ahead inc death,2020-07-11,04,quantile,0.7,311
2020-07-06,1 wk ahead inc death,2020-07-11,04,quantile,0.75,336
2020-07-06,1 wk ahead inc death,2020-07-11,04,quantile,0.8,360
2020-07-06,1 wk ahead inc death,2020-07-11,04,quantile,0.85,407
2020-07-06,1 wk ahead inc death,2020-07-11,04,quantile,0.9,439
2020-07-06,1 wk ahead inc death,2020-07-11,04,quantile,0.95,500
2020-07-06,1 wk ahead inc death,2020-07-11,04,quantile,0.975,554
2020-07-06,1 wk ahead inc death,2020-07-11,04,quantile,0.99,595
2020-07-06,1 wk ahead cum death,2020-07-11,06,quantile,0.01,235
2020-07-06,1 wk ahead cum death,2020-07-11,06,quantile,0.025,281.95
2020-07-06,1 wk ahead cum death,2020-07-11,06,quantile,0.05,308.9
2020-07-06,1 wk ahead cum death,2020-07-11,06,quantile,0.1,350
2020-07-06,1 wk ahead cum death,2020-07-11,06,quantile,0.15,380
2020-07-06,1 wk ahead cum death,2020-07-11,06,quantile,0.2,397
2020-07-06,1 wk ahead cum death,2020-07-11,06,quantile,0.25,414
2020-07-06,1 wk ahead cum death,2020-07-11,06,quantile,0.3,427.7
2020-07-06,1 wk ahead cum death,2020-07-11,06,quantile,0.35,447
2020-07-06,1 wk ahead cum death,2020-07-11,06,quantile,0.4,465
