forecast_date,target,target_end_date,location,type,quantile,value
2020-06-22,1 wk ahead inc death,2020-06-27,01,quantile,0.01,32
2020-06-22,1 wk ahead inc death,2020-06-27,01,quantile,0.025,36
2020-06-22,1 wk ahead inc death,2020-06-27,01,quantile,0.05,40
2020-06-22,1 wk ahead inc death,2020-06-27,01,quantile,0.1,45
2020-06-22,1 wk ahead inc death,2020-06-27,01,quantile,0.15,49
2020-06-22,1 wk ahead inc death,2020-06-27,01,quantile,0.2,53
2020-06-22,1 wk ahead inc death,2020-06-27,01,quantile,0.25,56
2020-06-22,1 wk ahead inc death,2020-06-27,01,quantile,0.3,59
2020-06-22,1 wk ahead inc death,2020-06-27,01,quantile,0.35,62
2020-06-22,1 wk ahead inc death,2020-06-27,01,quantile,0.4,64
2020-06-22,1 wk ahead inc death,2020-06-27,01,quantile,0.45,67
2020-06-22,1 wk ahead inc death,2020-06-27,01,quantile,0.5,69
2020-06-22,1 wk ahead inc death,2020-06-27,01,quantile,0.55,72
2020-06-22,1 wk ahead inc death,2020-06-27,01,quantile,0.6,75
2020-06-22,1 wk ahead inc death,2020-06-27,01,quantile,0.65,77
2020-06-22,1 wk ahead inc death,2020-06-27,01,quantile,0.7,80
2020-06-22,1 wk ahead inc death,2020-06-27,01,quantile,0.75,83
2020-06-22,1 wk ahead inc death,2020-06-27,01,quantile,0.8,88
2020-06-22,1 wk ahead inc death,2020-06-27,01,quantile,0.85,93
2020-06-22,1 wk ahead inc death,2020-06-27,01,quantile,0.9,99
2020-06-22,1 wk ahead inc death,2020-06-27,01,quantile,0.95,108
2020-06-22,1 wk ahead inc death,2020-06-27,01,quantile,0.975,115
2020-06-22,1 wk ahead inc death,2020-06-27,01,quantile,0.99,126
2020-06-22,1 wk ahead cum death,2020-06-27,01,quantile,0.01,867
2020-06-22,1 wk ahead cum death,2020-06-27,01,quantile,0.025,870
2020-06-22,1 wk ahead cum death,2020-06-27,01,quantile,0.05,874
2020-06-22,1 wk ahead cum death,2020-06-27,01,quantile,0.1,879
