forecast_date,target,target_end_date,location,type,quantile,value
2020-07-27,1 wk ahead inc death,2020-08-01,04,quantile,0.01,297.052613449802
2020-07-27,1 wk ahead inc death,2020-08-01,04,quantile,0.025,334.580632798965
2020-07-27,1 wk ahead inc death,2020-08-01,04,quantile,0.05,370.477007055446
2020-07-27,1 wk ahead inc death,2020-08-01,04,quantile,0.1,407.922642728346
2020-07-27,1 wk ahead inc death,2020-08-01,04,quantile,0.15,433.564829513311
2020-07-27,1 wk ahead inc death,2020-08-01,04,quantile,0.2,453.415880203049
2020-07-27,1 wk ahead inc death,2020-08-01,04,quantile,0.25,470.932821664703
2020-07-27,1 wk ahead inc death,2020-08-01,04,quantile,0.3,488.315110307449
2020-07-27,1 wk ahead inc death,2020-08-01,04,quantile,0.35,503.296604811794
2020-07-27,1 wk ahead inc death,2020-08-01,04,quantile,0.4,518.077392627556
2020-07-27,1 wk ahead inc death,2020-08-01,04,quantile,0.45,534.928230220132
2020-07-27,1 wk ahead inc death,2020-08-01,04,quantile,0.5,550.29998997027
2020-07-27,1 wk ahead inc death,2020-08-01,04,quantile,0.55,566.156014966024
2020-07-27,1 wk ahead inc death,2020-08-01,04,quantile,0.6,582.907084334235
2020-07-27,1 wk ahead inc death,2020-08-01,04,quantile,0.65,599.200732236434
2020-07-27,1 wk ahead inc death,2020-08-01,04,quantile,0.7,618.337422531516
2020-07-27,1 wk ahead inc death,2020-08-01,04,quantile,0.75,640.670836329998
2020-07-27,1 wk ahead inc death,2020-08-01,04,quantile,0.8,665.789260709914
2020-07-27,1 wk ahead inc death,2020-08-01,04,quantile,0.85,698.538094441968
2020-07-27,1 wk ahead inc death,2020-08-01,04,quantile,0.9,739.652712067907
2020-07-27,1 wk ahead inc death,2020-08-01,04,quantile,0.95,808.089834066485
2020-07-27,1 wk ahead inc death,2020-08-01,04,quantile,0.975,872.251163990597
2020-07-27,1 wk ahead inc death,2020-08-01,04,quantile,0.99,973.555429862324
2020-07-27,2 wk ahead inc death,2020-08-08,04,quantile,0.01,286.683074734513
2020-07-27,2 wk ahead inc death,2020-08-08,04,quantile,0.025,322.818100372784
2020-07-27,2 wk ahead inc death,2020-08-08,04,quantile,0.05,364.772289116659
2020-07-27,2 wk ahead inc death,2020-08-08,04,quantile,0.1,411.127865620643
2020-07-27,2 wk ahead inc death,2020-08-08,04,quantile,0.15,443.696712132074
2020-07-27,2 wk ahead inc death,2020-08-08,04,quantile,0.2,469.161423126174
2020-07-27,2 wk ahead inc death,2020-08-08,04,quantile,0.25,492.964391335348
2020-07-27,2 wk ahead inc death,2020-08-08,04,quantile,0.3,513.127073717641
2020-07-27,2 wk ahead inc death,2020-08-08,04,quantile,0.35,531.532769529943
2020-07-27,2 wk ahead inc death,2020-08-08,04,quantile,0.4,550.236437408224
2020-07-27,2 wk ahead inc death,2020-08-08,04,quantile,0.45,570.504557211657
2020-07-27,2 wk ahead inc death,2020-08-08,04,quantile,0.5,591.101486133352
2020-07-27,2 wk ahead inc death,2020-08-08,04,quantile,0.55,612.758196203896
2020-07-27,2 wk ahead inc death,2020-08-08,04,quantile,0.6,633.750037070647
2020-07-27,2 wk ahead inc death,2020-08-08,04,quantile,0.65,657.217171303205
2020-07-27,2 wk ahead inc death,2020-08-08,04,quantile,0.7,682.145934897226
2020-07-27,2 wk ahead inc death,2020-08-08,04,quantile,0.75,711.305361166639
2020-07-27,2 wk ahead inc death,2020-08-08,04,quantile,0.8,749.297094947091
2020-07-27,2 wk ahead inc death,2020-08-08,04,quantile,0.85,796.215206560319
2020-07-27,2 wk ahead inc death,2020-08-08,04,quantile,0.9,857.354534181654
2020-07-27,2 wk ahead inc death,2020-08-08,04,quantile,0.95,964.779445868553
2020-07-27,2 wk ahead inc death,2020-08-08,04,quantile,0.975,1081.10724951277
2020-07-27,2 wk ahead inc death,2020-08-08,04,quantile,0.99,1239.42589468923
2020-07-27,3 wk ahead inc death,2020-08-15,04,quantile,0.01,254.903613840832
2020-07-27,3 wk ahead inc death,2020-08-15,04,quantile,0.025,292.157669977606
2020-07-27,3 wk ahead inc death,2020-08-15,04,quantile,0.05,330.308133566393
2020-07-27,3 wk ahead inc death,2020-08-15,04,quantile,0.1,379.633771072377
2020-07-27,3 wk ahead inc death,2020-08-15,04,quantile,0.15,419.267313366136
2020-07-27,3 wk ahead inc death,2020-08-15,04,quantile,0.2,448.955418955752
2020-07-27,3 wk ahead inc death,2020-08-15,04,quantile,0.25,473.9374442698
2020-07-27,3 wk ahead inc death,2020-08-15,04,quantile,0.3,496.866820166191
2020-07-27,3 wk ahead inc death,2020-08-15,04,quantile,0.35,521.747865218672
2020-07-27,3 wk ahead inc death,2020-08-15,04,quantile,0.4,545.696047557713
2020-07-27,3 wk ahead inc death,2020-08-15,04,quantile,0.45,567.685821276406
2020-07-27,3 wk ahead inc death,2020-08-15,04,quantile,0.5,591.738406896989
2020-07-27,3 wk ahead inc death,2020-08-15,04,quantile,0.55,617.122666494733
2020-07-27,3 wk ahead inc death,2020-08-15,04,quantile,0.6,644.654328262236
2020-07-27,3 wk ahead inc death,2020-08-15,04,quantile,0.65,676.207986092786
2020-07-27,3 wk ahead inc death,2020-08-15,04,quantile,0.7,706.981729951911
2020-07-27,3 wk ahead inc death,2020-08-15,04,quantile,0.75,749.66804288363
2020-07-27,3 wk ahead inc death,2020-08-15,04,quantile,0.8,799.184632297417
2020-07-27,3 wk ahead inc death,2020-08-15,04,quantile,0.85,852.051108459306
2020-07-27,3 wk ahead inc death,2020-08-15,04,quantile,0.9,934.267057945842
2020-07-27,3 wk ahead inc death,2020-08-15,04,quantile,0.95,1071.81628115098
2020-07-27,3 wk ahead inc death,2020-08-15,04,quantile,0.975,1243.47511505614
2020-07-27,3 wk ahead inc death,2020-08-15,04,quantile,0.99,1485.01884468765
2020-07-27,4 wk ahead inc death,2020-08-22,04,quantile,0.01,227.307048958249
2020-07-27,4 wk ahead inc death,2020-08-22,04,quantile,0.025,268.519904748486
2020-07-27,4 wk ahead inc death,2020-08-22,04,quantile,0.05,309.200150084737
2020-07-27,4 wk ahead inc death,2020-08-22,04,quantile,0.1,360.563042670394
2020-07-27,4 wk ahead inc death,2020-08-22,04,quantile,0.15,406.631836752745
2020-07-27,4 wk ahead inc death,2020-08-22,04,quantile,0.2,436.278666045183
2020-07-27,4 wk ahead inc death,2020-08-22,04,quantile,0.25,465.513390619616
2020-07-27,4 wk ahead inc death,2020-08-22,04,quantile,0.3,491.626085168927
2020-07-27,4 wk ahead inc death,2020-08-22,04,quantile,0.35,516.376274417826
2020-07-27,4 wk ahead inc death,2020-08-22,04,quantile,0.4,543.862529720043
2020-07-27,4 wk ahead inc death,2020-08-22,04,quantile,0.45,571.171952278944
2020-07-27,4 wk ahead inc death,2020-08-22,04,quantile,0.5,598.669840592658
2020-07-27,4 wk ahead inc death,2020-08-22,04,quantile,0.55,628.859725752626
2020-07-27,4 wk ahead inc death,2020-08-22,04,quantile,0.6,664.050325830877
2020-07-27,4 wk ahead inc death,2020-08-22,04,quantile,0.65,697.930351985823
2020-07-27,4 wk ahead inc death,2020-08-22,04,quantile,0.7,736.961671117815
2020-07-27,4 wk ahead inc death,2020-08-22,04,quantile,0.75,782.583177990045
2020-07-27,4 wk ahead inc death,2020-08-22,04,quantile,0.8,835.738276400715
2020-07-27,4 wk ahead inc death,2020-08-22,04,quantile,0.85,904.488068640392
2020-07-27,4 wk ahead inc death,2020-08-22,04,quantile,0.9,1002.5897083709
2020-07-27,4 wk ahead inc death,2020-08-22,04,quantile,0.95,1177.29055409825
2020-07-27,4 wk ahead inc death,2020-08-22,04,quantile,0.975,1407.21556833644
