forecast_date,target,target_end_date,location,type,quantile,value
2020-06-29,1 wk ahead inc death,2020-07-04,04,quantile,0.01,116.381556392967
2020-06-29,1 wk ahead inc death,2020-07-04,04,quantile,0.025,131.392571665831
2020-06-29,1 wk ahead inc death,2020-07-04,04,quantile,0.05,145.674529853052
2020-06-29,1 wk ahead inc death,2020-07-04,04,quantile,0.1,163.880729053486
2020-06-29,1 wk ahead inc death,2020-07-04,04,quantile,0.15,174.570973388807
2020-06-29,1 wk ahead inc death,2020-07-04,04,quantile,0.2,183.320094800915
2020-06-29,1 wk ahead inc death,2020-07-04,04,quantile,0.25,191.021461018738
2020-06-29,1 wk ahead inc death,2020-07-04,04,quantile,0.3,198.187393586002
2020-06-29,1 wk ahead inc death,2020-07-04,04,quantile,0.35,205.912321490737
2020-06-29,1 wk ahead inc death,2020-07-04,04,quantile,0.4,213.66431174254
2020-06-29,1 wk ahead inc death,2020-07-04,04,quantile,0.45,220.395157867109
2020-06-29,1 wk ahead inc death,2020-07-04,04,quantile,0.5,226.831466819388
2020-06-29,1 wk ahead inc death,2020-07-04,04,quantile,0.55,232.740818927353
2020-06-29,1 wk ahead inc death,2020-07-04,04,quantile,0.6,239.277470103006
2020-06-29,1 wk ahead inc death,2020-07-04,04,quantile,0.65,246.575895113513
2020-06-29,1 wk ahead inc death,2020-07-04,04,quantile,0.7,255.907393750297
2020-06-29,1 wk ahead inc death,2020-07-04,04,quantile,0.75,265.156426569083
2020-06-29,1 wk ahead inc death,2020-07-04,04,quantile,0.8,276.401074738755
2020-06-29,1 wk ahead inc death,2020-07-04,04,quantile,0.85,290.001526111785
2020-06-29,1 wk ahead inc death,2020-07-04,04,quantile,0.9,306.089952437127
2020-06-29,1 wk ahead inc death,2020-07-04,04,quantile,0.95,334.857658780485
2020-06-29,1 wk ahead inc death,2020-07-04,04,quantile,0.975,361.390738328796
2020-06-29,1 wk ahead inc death,2020-07-04,04,quantile,0.99,392.034242964739
2020-06-29,2 wk ahead inc death,2020-07-11,04,quantile,0.01,122.665939367021
2020-06-29,2 wk ahead inc death,2020-07-11,04,quantile,0.025,144.18711034584
2020-06-29,2 wk ahead inc death,2020-07-11,04,quantile,0.05,162.981684095723
2020-06-29,2 wk ahead inc death,2020-07-11,04,quantile,0.1,187.180294847326
2020-06-29,2 wk ahead inc death,2020-07-11,04,quantile,0.15,204.831726383604
2020-06-29,2 wk ahead inc death,2020-07-11,04,quantile,0.2,218.76972771414
2020-06-29,2 wk ahead inc death,2020-07-11,04,quantile,0.25,231.218021133691
2020-06-29,2 wk ahead inc death,2020-07-11,04,quantile,0.3,243.477586129852
2020-06-29,2 wk ahead inc death,2020-07-11,04,quantile,0.35,253.89280293996
2020-06-29,2 wk ahead inc death,2020-07-11,04,quantile,0.4,264.646110101726
2020-06-29,2 wk ahead inc death,2020-07-11,04,quantile,0.45,275.643760571723
2020-06-29,2 wk ahead inc death,2020-07-11,04,quantile,0.5,287.111402244642
2020-06-29,2 wk ahead inc death,2020-07-11,04,quantile,0.55,298.302836900351
2020-06-29,2 wk ahead inc death,2020-07-11,04,quantile,0.6,310.68167777274
2020-06-29,2 wk ahead inc death,2020-07-11,04,quantile,0.65,323.938201956872
2020-06-29,2 wk ahead inc death,2020-07-11,04,quantile,0.7,338.507994070063
2020-06-29,2 wk ahead inc death,2020-07-11,04,quantile,0.75,355.099360737916
2020-06-29,2 wk ahead inc death,2020-07-11,04,quantile,0.8,374.620323466525
2020-06-29,2 wk ahead inc death,2020-07-11,04,quantile,0.85,396.789875997174
2020-06-29,2 wk ahead inc death,2020-07-11,04,quantile,0.9,427.427186725086
2020-06-29,2 wk ahead inc death,2020-07-11,04,quantile,0.95,479.558783398856
2020-06-29,2 wk ahead inc death,2020-07-11,04,quantile,0.975,524.822282002134
2020-06-29,2 wk ahead inc death,2020-07-11,04,quantile,0.99,596.23874664942
2020-06-29,3 wk ahead inc death,2020-07-18,04,quantile,0.01,124.759377182526
2020-06-29,3 wk ahead inc death,2020-07-18,04,quantile,0.025,144.366222473666
2020-06-29,3 wk ahead inc death,2020-07-18,04,quantile,0.05,166.046678013394
2020-06-29,3 wk ahead inc death,2020-07-18,04,quantile,0.1,197.631031201811
2020-06-29,3 wk ahead inc death,2020-07-18,04,quantile,0.15,217.505576536636
2020-06-29,3 wk ahead inc death,2020-07-18,04,quantile,0.2,235.164879343697
2020-06-29,3 wk ahead inc death,2020-07-18,04,quantile,0.25,251.538520930848
2020-06-29,3 wk ahead inc death,2020-07-18,04,quantile,0.3,267.595141788572
2020-06-29,3 wk ahead inc death,2020-07-18,04,quantile,0.35,283.075512812054
2020-06-29,3 wk ahead inc death,2020-07-18,04,quantile,0.4,297.901489700039
2020-06-29,3 wk ahead inc death,2020-07-18,04,quantile,0.45,314.637885239746
2020-06-29,3 wk ahead inc death,2020-07-18,04,quantile,0.5,330.327274722263
2020-06-29,3 wk ahead inc death,2020-07-18,04,quantile,0.55,347.564598775238
2020-06-29,3 wk ahead inc death,2020-07-18,04,quantile,0.6,365.12413663483
2020-06-29,3 wk ahead inc death,2020-07-18,04,quantile,0.65,383.858032224698
2020-06-29,3 wk ahead inc death,2020-07-18,04,quantile,0.7,408.297918654127
2020-06-29,3 wk ahead inc death,2020-07-18,04,quantile,0.75,433.134089730156
2020-06-29,3 wk ahead inc death,2020-07-18,04,quantile,0.8,463.493231927875
2020-06-29,3 wk ahead inc death,2020-07-18,04,quantile,0.85,503.39477840046
2020-06-29,3 wk ahead inc death,2020-07-18,04,quantile,0.9,556.050852133413
2020-06-29,3 wk ahead inc death,2020-07-18,04,quantile,0.95,650.364369391447
2020-06-29,3 wk ahead inc death,2020-07-18,04,quantile,0.975,743.224267810463
2020-06-29,3 wk ahead inc death,2020-07-18,04,quantile,0.99,865.943214205505
2020-06-29,4 wk ahead inc death,2020-07-25,04,quantile,0.01,117.912900557859
2020-06-29,4 wk ahead inc death,2020-07-25,04,quantile,0.025,142.902959414414
2020-06-29,4 wk ahead inc death,2020-07-25,04,quantile,0.05,166.962228019887
2020-06-29,4 wk ahead inc death,2020-07-25,04,quantile,0.1,198.858664605506
2020-06-29,4 wk ahead inc death,2020-07-25,04,quantile,0.15,223.197739042583
2020-06-29,4 wk ahead inc death,2020-07-25,04,quantile,0.2,247.734734807013
2020-06-29,4 wk ahead inc death,2020-07-25,04,quantile,0.25,268.204809517567
2020-06-29,4 wk ahead inc death,2020-07-25,04,quantile,0.3,286.910423666288
2020-06-29,4 wk ahead inc death,2020-07-25,04,quantile,0.35,307.186613664787
2020-06-29,4 wk ahead inc death,2020-07-25,04,quantile,0.4,328.462056752405
2020-06-29,4 wk ahead inc death,2020-07-25,04,quantile,0.45,349.95166402437
2020-06-29,4 wk ahead inc death,2020-07-25,04,quantile,0.5,371.545505727714
2020-06-29,4 wk ahead inc death,2020-07-25,04,quantile,0.55,397.056361792554
