forecast_date,target,target_end_date,location,type,quantile,value
2020-08-03,1 wk ahead cum death,2020-08-08,04,quantile,0.01,322.99
2020-08-03,1 wk ahead cum death,2020-08-08,04,quantile,0.025,347
2020-08-03,1 wk ahead cum death,2020-08-08,04,quantile,0.05,360.95
2020-08-03,1 wk ahead cum death,2020-08-08,04,quantile,0.1,383.9
2020-08-03,1 wk ahead cum death,2020-08-08,04,quantile,0.15,398.85
2020-08-03,1 wk ahead cum death,2020-08-08,04,quantile,0.2,412
2020-08-03,1 wk ahead cum death,2020-08-08,04,quantile,0.25,422
2020-08-03,1 wk ahead cum death,2020-08-08,04,quantile,0.3,434
2020-08-03,1 wk ahead cum death,2020-08-08,04,quantile,0.35,446
2020-08-03,1 wk ahead cum death,2020-08-08,04,quantile,0.4,456
2020-08-03,1 wk ahead cum death,2020-08-08,04,quantile,0.45,466
2020-08-03,1 wk ahead cum death,2020-08-08,04,quantile,0.5,475
2020-08-03,1 wk ahead cum death,2020-08-08,04,quantile,0.55,485
2020-08-03,1 wk ahead cum death,2020-08-08,04,quantile,0.6,494
2020-08-03,1 wk ahead cum death,2020-08-08,04,quantile,0.65,503
2020-08-03,1 wk ahead cum death,2020-08-08,04,quantile,0.7,511
2020-08-03,1 wk ahead cum death,2020-08-08,04,quantile,0.75,525
2020-08-03,1 wk ahead cum death,2020-08-08,04,quantile,0.8,537
2020-08-03,1 wk ahead cum death,2020-08-08,04,quantile,0.85,561.15
2020-08-03,1 wk ahead cum death,2020-08-08,04,quantile,0.9,581.1
2020-08-03,1 wk ahead cum death,2020-08-08,04,quantile,0.95,609
2020-08-03,1 wk ahead cum death,2020-08-08,04,quantile,0.975,647.025
2020-08-03,1 wk ahead cum death,2020-08-08,04,quantile,0.99,681.04
2020-08-03,1 wk ahead inc death,2020-08-08,04,quantile,0.01,322.99
2020-08-03,1 wk ahead inc death,2020-08-08,04,quantile,0.025,347
2020-08-03,1 wk ahead inc death,2020-08-08,04,quantile,0.05,360.95
2020-08-03,1 wk ahead inc death,2020-08-08,04,quantile,0.1,383.9
2020-08-03,1 wk ahead inc death,2020-08-08,04,quantile,0.15,398.85
2020-08-03,1 wk ahead inc death,2020-08-08,04,quantile,0.2,412
2020-08-03,1 wk ahead inc death,2020-08-08,04,quantile,0.25,422
2020-08-03,1 wk ahead inc death,2020-08-08,04,quantile,0.3,434
2020-08-03,1 wk ahead inc death,2020-08-08,04,quantile,0.35,446
2020-08-03,1 wk ahead inc death,2020-08-08,04,quantile,0.4,456
2020-08-03,1 wk ahead inc death,2020-08-08,04,quantile,0.45,466
2020-08-03,1 wk ahead inc death,2020-08-08,04,quantile,0.5,475
2020-08-03,1 wk ahead inc death,2020-08-08,04,quantile,0.55,485
2020-08-03,1 wk ahead inc death,2020-08-08,04,quantile,0.6,494
2020-08-03,1 wk ahead inc death,2020-08-08,04,quantile,0.65,503
2020-08-03,1 wk ahead inc death,2020-08-08,04,quantile,0.7,511
2020-08-03,1 wk ahead inc death,2020-08-08,04,quantile,0.75,525
2020-08-03,1 wk ahead inc death,2020-08-08,04,quantile,0.8,537
2020-08-03,1 wk ahead inc death,2020-08-08,04,quantile,0.85,561.15
2020-08-03,1 wk ahead inc death,2020-08-08,04,quantile,0.9,581.1
2020-08-03,1 wk ahead inc death,2020-08-08,04,quantile,0.95,609
2020-08-03,1 wk ahead inc death,2020-08-08,04,quantile,0.975,647.025
2020-08-03,1 wk ahead inc death,2020-08-08,04,quantile,0.99,681.04
2020-08-03,1 wk ahead cum death,2020-08-08,06,quantile,0.01,471.92
2020-08-03,1 wk ahead cum death,2020-08-08,06,quantile,0.025,537.8
2020-08-03,1 wk ahead cum death,2020-08-08,06,quantile,0.05,619.8
2020-08-03,1 wk ahead cum death,2020-08-08,06,quantile,0.1,670
2020-08-03,1 wk ahead cum death,2020-08-08,06,quantile,0.15,715
2020-08-03,1 wk ahead cum death,2020-08-08,06,quantile,0.2,754
2020-08-03,1 wk ahead cum death,2020-08-08,06,quantile,0.25,773.75
2020-08-03,1 wk ahead cum death,2020-08-08,06,quantile,0.3,805
2020-08-03,1 wk ahead cum death,2020-08-08,06,quantile,0.35,821.65
2020-08-03,1 wk ahead cum death,2020-08-08,06,quantile,0.4,845
2020-08-03,1 wk ahead cum death,2020-08-08,06,quantile,0.45,870
2020-08-03,1 wk ahead cum death,2020-08-08,06,quantile,0.5,888
2020-08-03,1 wk ahead cum death,2020-08-08,06,quantile,0.55,907
2020-08-03,1 wk ahead cum death,2020-08-08,06,quantile,0.6,927
2020-08-03,1 wk ahead cum death,2020-08-08,06,quantile,0.65,948
2020-08-03,1 wk ahead cum death,2020-08-08,06,quantile,0.7,973
2020-08-03,1 wk ahead cum death,2020-08-08,06,quantile,0.75,997.25
2020-08-03,1 wk ahead cum death,2020-08-08,06,quantile,0.8,1027.4
2020-08-03,1 wk ahead cum death,2020-08-08,06,quantile,0.85,1062.15
2020-08-03,1 wk ahead cum death,2020-08-08,06,quantile,0.9,1104.1
2020-08-03,1 wk ahead cum death,2020-08-08,06,quantile,0.95,1193
2020-08-03,1 wk ahead cum death,2020-08-08,06,quantile,0.975,1256.175
2020-08-03,1 wk ahead cum death,2020-08-08,06,quantile,0.99,1371.25
2020-08-03,1 wk ahead inc death,2020-08-08,06,quantile,0.01,471.92
2020-08-03,1 wk ahead inc death,2020-08-08,06,quantile,0.025,537.8
2020-08-03,1 wk ahead inc death,2020-08-08,06,quantile,0.05,619.8
2020-08-03,1 wk ahead inc death,2020-08-08,06,quantile,0.1,670
2020-08-03,1 wk ahead inc death,2020-08-08,06,quantile,0.15,715
2020-08-03,1 wk ahead inc death,2020-08-08,06,quantile,0.2,754
2020-08-03,1 wk ahead inc death,2020-08-08,06,quantile,0.25,773.75
2020-08-03,1 wk ahead inc death,2020-08-08,06,quantile,0.3,805
2020-08-03,1 wk ahead inc death,2020-08-08,06,quantile,0.35,821.65
2020-08-03,1 wk ahead inc death,2020-08-08,06,quantile,0.4,845
2020-08-03,1 wk ahead inc death,2020-08-08,06,quantile,0.45,870
2020-08-03,1 wk ahead inc death,2020-08-08,06,quantile,0.5,888
2020-08-03,1 wk ahead inc death,2020-08-08,06,quantile,0.55,907
2020-08-03,1 wk ahead inc death,2020-08-08,06,quantile,0.6,927
2020-08-03,1 wk ahead inc death,2020-08-08,06,quantile,0.65,948
2020-08-03,1 wk ahead inc death,2020-08-08,06,quantile,0.7,973
2020-08-03,1 wk ahead inc death,2020-08-08,06,quantile,0.75,997.25
2020-08-03,1 wk ahead inc death,2020-08-08,06,quantile,0.8,1027.4
2020-08-03,1 wk ahead inc death,2020-08-08,06,quantile,0.85,1062.15
2020-08-03,1 wk ahead inc death,2020-08-08,06,quantile,0.9,1104.1
2020-08-03,1 wk ahead inc death,2020-08-08,06,quantile,0.95,1193
2020-08-03,1 wk ahead inc death,2020-08-08,06,quantile,0.975,1256.175
2020-08-03,1 wk ahead inc death,2020-08-08,06,quantile,0.99,1371.25
2020-08-03,1 wk ahead cum death,2020-08-08,12,quantile,0.01,738.98
2020-08-03,1 wk ahead cum death,2020-08-08,12,quantile,0.025,788.75
2020-08-03,1 wk ahead cum death,2020-08-08,12,quantile,0.05,836
2020-08-03,1 wk ahead cum death,2020-08-08,12,quantile,0.1,916.7
2020-08-03,1 wk ahead cum death,2020-08-08,12,quantile,0.15,944
2020-08-03,1 wk ahead cum death,2020-08-08,12,quantile,0.2,976
2020-08-03,1 wk ahead cum death,2020-08-08,12,quantile,0.25,1003.5
2020-08-03,1 wk ahead cum death,2020-08-08,12,quantile,0.3,1026.7
2020-08-03,1 wk ahead cum death,2020-08-08,12,quantile,0.35,1054.3
2020-08-03,1 wk ahead cum death,2020-08-08,12,quantile,0.4,1077.6
2020-08-03,1 wk ahead cum death,2020-08-08,12,quantile,0.45,1103
2020-08-03,1 wk ahead cum death,2020-08-08,12,quantile,0.5,1126.5
2020-08-03,1 wk ahead cum death,2020-08-08,12,quantile,0.55,1148
2020-08-03,1 wk ahead cum death,2020-08-08,12,quantile,0.6,1172.4
2020-08-03,1 wk ahead cum death,2020-08-08,12,quantile,0.65,1203.35
2020-08-03,1 wk ahead cum death,2020-08-08,12,quantile,0.7,1234
2020-08-03,1 wk ahead cum death,2020-08-08,12,quantile,0.75,1277
2020-08-03,1 wk ahead cum death,2020-08-08,12,quantile,0.8,1324
2020-08-03,1 wk ahead cum death,2020-08-08,12,quantile,0.85,1375.15
2020-08-03,1 wk ahead cum death,2020-08-08,12,quantile,0.9,1471.2
2020-08-03,1 wk ahead cum death,2020-08-08,12,quantile,0.95,1600.05
2020-08-03,1 wk ahead cum death,2020-08-08,12,quantile,0.975,1704
2020-08-03,1 wk ahead cum death,2020-08-08,12,quantile,0.99,1822
2020-08-03,1 wk ahead inc death,2020-08-08,12,quantile,0.01,738.98
2020-08-03,1 wk ahead inc death,2020-08-08,12,quantile,0.025,788.75
2020-08-03,1 wk ahead inc death,2020-08-08,12,quantile,0.05,836
2020-08-03,1 wk ahead inc death,2020-08-08,12,quantile,0.1,916.7
2020-08-03,1 wk ahead inc death,2020-08-08,12,quantile,0.15,944
2020-08-03,1 wk ahead inc death,2020-08-08,12,quantile,0.2,976
2020-08-03,1 wk ahead inc death,2020-08-08,12,quantile,0.25,1003.5
2020-08-03,1 wk ahead inc death,2020-08-08,12,quantile,0.3,1026.7
2020-08-03,1 wk ahead inc death,2020-08-08,12,quantile,0.35,1054.3
2020-08-03,1 wk ahead inc death,2020-08-08,12,quantile,0.4,1077.6
2020-08-03,1 wk ahead inc death,2020-08-08,12,quantile,0.45,1103
2020-08-03,1 wk ahead inc death,2020-08-08,12,quantile,0.5,1126.5
2020-08-03,1 wk ahead inc death,2020-08-08,12,quantile,0.55,1148
2020-08-03,1 wk ahead inc death,2020-08-08,12,quantile,0.6,1172.4
2020-08-03,1 wk ahead inc death,2020-08-08,12,quantile,0.65,1203.35
2020-08-03,1 wk ahead inc death,2020-08-08,12,quantile,0.7,1234
2020-08-03,1 wk ahead inc death,2020-08-08,12,quantile,0.75,1277
2020-08-03,1 wk ahead inc death,2020-08-08,12,quantile,0.8,1324
2020-08-03,1 wk ahead inc death,2020-08-08,12,quantile,0.85,1375.15
2020-08-03,1 wk ahead inc death,2020-08-08,12,quantile,0.9,1471.2
2020-08-03,1 wk ahead inc death,2020-08-08,12,quantile,0.95,1600.05
2020-08-03,1 wk ahead inc death,2020-08-08,12,quantile,0.975,1704
2020-08-03,1 wk ahead inc death,2020-08-08,12,quantile,0.99,1822
2020-08-03,1 wk ahead cum death,2020-08-08,13,quantile,0.01,146
2020-08-03,1 wk ahead cum death,2020-08-08,13,quantile,0.025,166
2020-08-03,1 wk ahead cum death,2020-08-08,13,quantile,0.05,179.95
2020-08-03,1 wk ahead cum death,2020-08-08,13,quantile,0.1,202.8
2020-08-03,1 wk ahead cum death,2020-08-08,13,quantile,0.15,220.85
2020-08-03,1 wk ahead cum death,2020-08-08,13,quantile,0.2,236.8
2020-08-03,1 wk ahead cum death,2020-08-08,13,quantile,0.25,252
2020-08-03,1 wk ahead cum death,2020-08-08,13,quantile,0.3,267.7
2020-08-03,1 wk ahead cum death,2020-08-08,13,quantile,0.35,278.65
2020-08-03,1 wk ahead cum death,2020-08-08,13,quantile,0.4,291
2020-08-03,1 wk ahead cum death,2020-08-08,13,quantile,0.45,305
