forecast_date,target,target_end_date,location,type,quantile,value
2020-07-06,1 wk ahead cum death,2020-07-11,04,quantile,0.01,107
2020-07-06,1 wk ahead cum death,2020-07-11,04,quantile,0.025,130.975
2020-07-06,1 wk ahead cum death,2020-07-11,04,quantile,0.05,143
2020-07-06,1 wk ahead cum death,2020-07-11,04,quantile,0.1,163
2020-07-06,1 wk ahead cum death,2020-07-11,04,quantile,0.15,177
2020-07-06,1 wk ahead cum death,2020-07-11,04,quantile,0.2,189
2020-07-06,1 wk ahead cum death,2020-07-11,04,quantile,0.25,202.75
2020-07-06,1 wk ahead cum death,2020-07-11,04,quantile,0.3,212
2020-07-06,1 wk ahead cum death,2020-07-11,04,quantile,0.35,222
2020-07-06,1 wk ahead cum death,2020-07-11,04,quantile,0.4,231
2020-07-06,1 wk ahead cum death,2020-07-11,04,quantile,0.45,241
2020-07-06,1 wk ahead cum death,2020-07-11,04,quantile,0.5,252.5
2020-07-06,1 wk ahead cum death,2020-07-11,04,quantile,0.55,267
2020-07-06,1 wk ahead cum death,2020-07-11,04,quantile,0.6,278.4
2020-07-06,1 wk ahead cum death,2020-07-11,04,quantile,0.65,300.35
2020-07-06,1 wk ahead cum death,2020-07-11,04,quantile,0.7,327
2020-07-06,1 wk ahead cum death,2020-07-11,04,quantile,0.75,360.25
2020-07-06,1 wk ahead cum death,2020-07-11,04,quantile,0.8,394.2
2020-07-06,1 wk ahead cum death,2020-07-11,04,quantile,0.85,430
2020-07-06,1 wk ahead cum death,2020-07-11,04,quantile,0.9,468
2020-07-06,1 wk ahead cum death,2020-07-11,04,quantile,0.95,522.15
2020-07-06,1 wk ahead cum death,2020-07-11,04,quantile,0.975,570
2020-07-06,1 wk ahead cum death,2020-07-11,04,quantile,0.99,611.08
2020-07-06,1 wk ahead inc death,2020-07-11,04,quantile,0.01,107
2020-07-06,1 wk ahead inc death,2020-07-11,04,quantile,0.025,130.975
2020-07-06,1 wk ahead inc death,2020-07-11,04,quantile,0.05,143
2020-07-06,1 wk ahead inc death,2020-07-11,04,quantile,0.1,163
2020-07-06,1 wk ahead inc death,2020-07-11,04,quantile,0.15,177
2020-07-06,1 wk ahead inc death,2020-07-11,04,quantile,0.2,189
2020-07-06,1 wk ahead inc death,2020-07-11,04,quantile,0.25,202.75
2020-07-06,1 wk ahead inc death,2020-07-11,04,quantile,0.3,212
2020-07-06,1 wk ahead inc death,2020-07-11,04,quantile,0.35,222
2020-07-06,1 wk ahead inc death,2020-07-11,04,quantile,0.4,231
2020-07-06,1 wk ahead inc death,2020-07-11,04,quantile,0.45,241
2020-07-06,1 wk ahead inc death,2020-07-11,04,quantile,0.5,252.5
2020-07-06,1 wk ahead inc death,2020-07-11,04,quantile,0.55,267
2020-07-06,1 wk ahead inc death,2020-07-11,04,quantile,0.6,278.4
2020-07-06,1 wk ahead inc death,2020-07-11,04,quantile,0.65,300.35
2020-07-06,1 wk ahead inc death,2020-07-11,04,quantile,0.7,327
2020-07-06,1 wk ahead inc death,2020-07-11,04,quantile,0.75,360.25
2020-07-06,1 wk ahead inc death,2020-07-11,04,quantile,0.8,394.2
2020-07-06,1 wk ahead inc death,2020-07-11,04,quantile,0.85,430
2020-07-06,1 wk ahead inc death,2020-07-11,04,quantile,0.9,468
2020-07-06,1 wk ahead inc death,2020-07-11,04,quantile,0.95,522.15
2020-07-06,1 wk ahead inc death,2020-07-11,04,quantile,0.975,570
2020-07-06,1 wk ahead inc death,2020-07-11,04,quantile,0.99,611.08
2020-07-06,1 wk ahead cum death,2020-07-11,06,quantile,0.01,243.97
2020-07-06,1 wk ahead cum death,2020-07-11,06,quantile,0.025,282
2020-07-06,1 wk ahead cum death,2020-07-11,06,quantile,0.05,310
2020-07-06,1 wk ahead cum death,2020-07-11,06,quantile,0.1,341
2020-07-06,1 wk ahead cum death,2020-07-11,06,quantile,0.15,371
2020-07-06,1 wk ahead cum death,2020-07-11,06,quantile,0.2,391
2020-07-06,1 wk ahead cum death,2020-07-11,06,quantile,0.25,417
2020-07-06,1 wk ahead cum death,2020-07-11,06,quantile,0.3,442.7
2020-07-06,1 wk ahead cum death,2020-07-11,06,quantile,0.35,456.65
2020-07-06,1 wk ahead cum death,2020-07-11,06,quantile,0.4,480
2020-07-06,1 wk ahead cum death,2020-07-11,06,quantile,0.45,504.55
2020-07-06,1 wk ahead cum death,2020-07-11,06,quantile,0.5,526
2020-07-06,1 wk ahead cum death,2020-07-11,06,quantile,0.55,554.45
2020-07-06,1 wk ahead cum death,2020-07-11,06,quantile,0.6,578.4
2020-07-06,1 wk ahead cum death,2020-07-11,06,quantile,0.65,607.35
2020-07-06,1 wk ahead cum death,2020-07-11,06,quantile,0.7,647.6
2020-07-06,1 wk ahead cum death,2020-07-11,06,quantile,0.75,687
2020-07-06,1 wk ahead cum death,2020-07-11,06,quantile,0.8,735.2
2020-07-06,1 wk ahead cum death,2020-07-11,06,quantile,0.85,790.15
2020-07-06,1 wk ahead cum death,2020-07-11,06,quantile,0.9,843.1
2020-07-06,1 wk ahead cum death,2020-07-11,06,quantile,0.95,922
2020-07-06,1 wk ahead cum death,2020-07-11,06,quantile,0.975,970.075
2020-07-06,1 wk ahead cum death,2020-07-11,06,quantile,0.99,1010.02
2020-07-06,1 wk ahead inc death,2020-07-11,06,quantile,0.01,243.97
2020-07-06,1 wk ahead inc death,2020-07-11,06,quantile,0.025,282
2020-07-06,1 wk ahead inc death,2020-07-11,06,quantile,0.05,310
