forecast_date,target,target_end_date,location,type,quantile,value
2020-07-20,1 wk ahead cum death,2020-07-25,04,quantile,0.01,299.92
2020-07-20,1 wk ahead cum death,2020-07-25,04,quantile,0.025,315
2020-07-20,1 wk ahead cum death,2020-07-25,04,quantile,0.05,348.85
2020-07-20,1 wk ahead cum death,2020-07-25,04,quantile,0.1,377
2020-07-20,1 wk ahead cum death,2020-07-25,04,quantile,0.15,405
2020-07-20,1 wk ahead cum death,2020-07-25,04,quantile,0.2,425.8
2020-07-20,1 wk ahead cum death,2020-07-25,04,quantile,0.25,445
2020-07-20,1 wk ahead cum death,2020-07-25,04,quantile,0.3,456
2020-07-20,1 wk ahead cum death,2020-07-25,04,quantile,0.35,474
2020-07-20,1 wk ahead cum death,2020-07-25,04,quantile,0.4,492
2020-07-20,1 wk ahead cum death,2020-07-25,04,quantile,0.45,507.55
2020-07-20,1 wk ahead cum death,2020-07-25,04,quantile,0.5,520
2020-07-20,1 wk ahead cum death,2020-07-25,04,quantile,0.55,535
2020-07-20,1 wk ahead cum death,2020-07-25,04,quantile,0.6,553
2020-07-20,1 wk ahead cum death,2020-07-25,04,quantile,0.65,574.35
2020-07-20,1 wk ahead cum death,2020-07-25,04,quantile,0.7,597.3
2020-07-20,1 wk ahead cum death,2020-07-25,04,quantile,0.75,619
2020-07-20,1 wk ahead cum death,2020-07-25,04,quantile,0.8,648.2
2020-07-20,1 wk ahead cum death,2020-07-25,04,quantile,0.85,680.15
2020-07-20,1 wk ahead cum death,2020-07-25,04,quantile,0.9,705
2020-07-20,1 wk ahead cum death,2020-07-25,04,quantile,0.95,765.05
2020-07-20,1 wk ahead cum death,2020-07-25,04,quantile,0.975,804
2020-07-20,1 wk ahead cum death,2020-07-25,04,quantile,0.99,873
2020-07-20,1 wk ahead inc death,2020-07-25,04,quantile,0.01,299.92
2020-07-20,1 wk ahead inc death,2020-07-25,04,quantile,0.025,315
2020-07-20,1 wk ahead inc death,2020-07-25,04,quantile,0.05,348.85
2020-07-20,1 wk ahead inc death,2020-07-25,04,quantile,0.1,377
2020-07-20,1 wk ahead inc death,2020-07-25,04,quantile,0.15,405
2020-07-20,1 wk ahead inc death,2020-07-25,04,quantile,0.2,425.8
2020-07-20,1 wk ahead inc death,2020-07-25,04,quantile,0.25,445
2020-07-20,1 wk ahead inc death,2020-07-25,04,quantile,0.3,456
2020-07-20,1 wk ahead inc death,2020-07-25,04,quantile,0.35,474
2020-07-20,1 wk ahead inc death,2020-07-25,04,quantile,0.4,492
2020-07-20,1 wk ahead inc death,2020-07-25,04,quantile,0.45,507.55
2020-07-20,1 wk ahead inc death,2020-07-25,04,quantile,0.5,520
2020-07-20,1 wk ahead inc death,2020-07-25,04,quantile,0.55,535
2020-07-20,1 wk ahead inc death,2020-07-25,04,quantile,0.6,553
2020-07-20,1 wk ahead inc death,2020-07-25,04,quantile,0.65,574.35
2020-07-20,1 wk ahead inc death,2020-07-25,04,quantile,0.7,597.3
2020-07-20,1 wk ahead inc death,2020-07-25,04,quantile,0.75,619
2020-07-20,1 wk ahead inc death,2020-07-25,04,quantile,0.8,648.2
2020-07-20,1 wk ahead inc death,2020-07-25,04,quantile,0.85,680.15
2020-07-20,1 wk ahead inc death,2020-07-25,04,quantile,0.9,705
2020-07-20,1 wk ahead inc death,2020-07-25,04,quantile,0.95,765.05
2020-07-20,1 wk ahead inc death,2020-07-25,04,quantile,0.975,804
2020-07-20,1 wk ahead inc death,2020-07-25,04,quantile,0.99,873
2020-07-20,1 wk ahead cum death,2020-07-25,06,quantile,0.01,255.93
2020-07-20,1 wk ahead cum death,2020-07-25,06,quantile,0.025,322.9
2020-07-20,1 wk ahead cum death,2020-07-25,06,quantile,0.05,398
2020-07-20,1 wk ahead cum death,2020-07-25,06,quantile,0.1,431.9
2020-07-20,1 wk ahead cum death,2020-07-25,06,quantile,0.15,484
2020-07-20,1 wk ahead cum death,2020-07-25,06,quantile,0.2,523
2020-07-20,1 wk ahead cum death,2020-07-25,06,quantile,0.25,549
2020-07-20,1 wk ahead cum death,2020-07-25,06,quantile,0.3,573
2020-07-20,1 wk ahead cum death,2020-07-25,06,quantile,0.35,600
2020-07-20,1 wk ahead cum death,2020-07-25,06,quantile,0.4,625
2020-07-20,1 wk ahead cum death,2020-07-25,06,quantile,0.45,653.55
2020-07-20,1 wk ahead cum death,2020-07-25,06,quantile,0.5,681.5
2020-07-20,1 wk ahead cum death,2020-07-25,06,quantile,0.55,703
2020-07-20,1 wk ahead cum death,2020-07-25,06,quantile,0.6,739.4
2020-07-20,1 wk ahead cum death,2020-07-25,06,quantile,0.65,765
2020-07-20,1 wk ahead cum death,2020-07-25,06,quantile,0.7,795
2020-07-20,1 wk ahead cum death,2020-07-25,06,quantile,0.75,832.25
2020-07-20,1 wk ahead cum death,2020-07-25,06,quantile,0.8,876
2020-07-20,1 wk ahead cum death,2020-07-25,06,quantile,0.85,925.3
2020-07-20,1 wk ahead cum death,2020-07-25,06,quantile,0.9,985.2
2020-07-20,1 wk ahead cum death,2020-07-25,06,quantile,0.95,1094.05
2020-07-20,1 wk ahead cum death,2020-07-25,06,quantile,0.975,1218
2020-07-20,1 wk ahead cum death,2020-07-25,06,quantile,0.99,1375.36
2020-07-20,1 wk ahead inc death,2020-07-25,06,quantile,0.01,255.93
2020-07-20,1 wk ahead inc death,2020-07-25,06,quantile,0.025,322.9
2020-07-20,1 wk ahead inc death,2020-07-25,06,quantile,0.05,398
2020-07-20,1 wk ahead inc death,2020-07-25,06,quantile,0.1,431.9
