forecast_date,target,target_end_date,location,type,quantile,value
2020-07-13,1 wk ahead cum death,2020-07-18,04,quantile,0.01,217.98
2020-07-13,1 wk ahead cum death,2020-07-18,04,quantile,0.025,235
2020-07-13,1 wk ahead cum death,2020-07-18,04,quantile,0.05,249
2020-07-13,1 wk ahead cum death,2020-07-18,04,quantile,0.1,269
2020-07-13,1 wk ahead cum death,2020-07-18,04,quantile,0.15,282
2020-07-13,1 wk ahead cum death,2020-07-18,04,quantile,0.2,292
2020-07-13,1 wk ahead cum death,2020-07-18,04,quantile,0.25,303
2020-07-13,1 wk ahead cum death,2020-07-18,04,quantile,0.3,312
2020-07-13,1 wk ahead cum death,2020-07-18,04,quantile,0.35,319.65
2020-07-13,1 wk ahead cum death,2020-07-18,04,quantile,0.4,329
2020-07-13,1 wk ahead cum death,2020-07-18,04,quantile,0.45,335
2020-07-13,1 wk ahead cum death,2020-07-18,04,quantile,0.5,343
2020-07-13,1 wk ahead cum death,2020-07-18,04,quantile,0.55,350.45
2020-07-13,1 wk ahead cum death,2020-07-18,04,quantile,0.6,360
2020-07-13,1 wk ahead cum death,2020-07-18,04,quantile,0.65,367
2020-07-13,1 wk ahead cum death,2020-07-18,04,quantile,0.7,375.3
2020-07-13,1 wk ahead cum death,2020-07-18,04,quantile,0.75,384
2020-07-13,1 wk ahead cum death,2020-07-18,04,quantile,0.8,396
2020-07-13,1 wk ahead cum death,2020-07-18,04,quantile,0.85,409.15
2020-07-13,1 wk ahead cum death,2020-07-18,04,quantile,0.9,423.1
2020-07-13,1 wk ahead cum death,2020-07-18,04,quantile,0.95,450.05
2020-07-13,1 wk ahead cum death,2020-07-18,04,quantile,0.975,469
2020-07-13,1 wk ahead cum death,2020-07-18,04,quantile,0.99,496.06
2020-07-13,1 wk ahead inc death,2020-07-18,04,quantile,0.01,217.98
2020-07-13,1 wk ahead inc death,2020-07-18,04,quantile,0.025,235
2020-07-13,1 wk ahead inc death,2020-07-18,04,quantile,0.05,249
2020-07-13,1 wk ahead inc death,2020-07-18,04,quantile,0.1,269
2020-07-13,1 wk ahead inc death,2020-07-18,04,quantile,0.15,282
2020-07-13,1 wk ahead inc death,2020-07-18,04,quantile,0.2,292
2020-07-13,1 wk ahead inc death,2020-07-18,04,quantile,0.25,303
2020-07-13,1 wk ahead inc death,2020-07-18,04,quantile,0.3,312
2020-07-13,1 wk ahead inc death,2020-07-18,04,quantile,0.35,319.65
2020-07-13,1 wk ahead inc death,2020-07-18,04,quantile,0.4,329
2020-07-13,1 wk ahead inc death,2020-07-18,04,quantile,0.45,335
2020-07-13,1 wk ahead inc death,2020-07-18,04,quantile,0.5,343
2020-07-13,1 wk ahead inc death,2020-07-18,04,quantile,0.55,350.45
2020-07-13,1 wk ahead inc death,2020-07-18,04,quantile,0.6,360
2020-07-13,1 wk ahead inc death,2020-07-18,04,quantile,0.65,367
2020-07-13,1 wk ahead inc death,2020-07-18,04,quantile,0.7,375.3
2020-07-13,1 wk ahead inc death,2020-07-18,04,quantile,0.75,384
2020-07-13,1 wk ahead inc death,2020-07-18,04,quantile,0.8,396
2020-07-13,1 wk ahead inc death,2020-07-18,04,quantile,0.85,409.15
2020-07-13,1 wk ahead inc death,2020-07-18,04,quantile,0.9,423.1
2020-07-13,1 wk ahead inc death,2020-07-18,04,quantile,0.95,450.05
2020-07-13,1 wk ahead inc death,2020-07-18,04,quantile,0.975,469
2020-07-13,1 wk ahead inc death,2020-07-18,04,quantile,0.99,496.06
2020-07-13,1 wk ahead cum death,2020-07-18,06,quantile,0.01,296
2020-07-13,1 wk ahead cum death,2020-07-18,06,quantile,0.025,419.875
2020-07-13,1 wk ahead cum death,2020-07-18,06,quantile,0.05,488.9
2020-07-13,1 wk ahead cum death,2020-07-18,06,quantile,0.1,583.7
2020-07-13,1 wk ahead cum death,2020-07-18,06,quantile,0.15,638.7
2020-07-13,1 wk ahead cum death,2020-07-18,06,quantile,0.2,685.6
2020-07-13,1 wk ahead cum death,2020-07-18,06,quantile,0.25,735
2020-07-13,1 wk ahead cum death,2020-07-18,06,quantile,0.3,777
2020-07-13,1 wk ahead cum death,2020-07-18,06,quantile,0.35,802
2020-07-13,1 wk ahead cum death,2020-07-18,06,quantile,0.4,818.6
2020-07-13,1 wk ahead cum death,2020-07-18,06,quantile,0.45,837
2020-07-13,1 wk ahead cum death,2020-07-18,06,quantile,0.5,857
2020-07-13,1 wk ahead cum death,2020-07-18,06,quantile,0.55,873.45
2020-07-13,1 wk ahead cum death,2020-07-18,06,quantile,0.6,892
2020-07-13,1 wk ahead cum death,2020-07-18,06,quantile,0.65,916
2020-07-13,1 wk ahead cum death,2020-07-18,06,quantile,0.7,937.3
2020-07-13,1 wk ahead cum death,2020-07-18,06,quantile,0.75,967
2020-07-13,1 wk ahead cum death,2020-07-18,06,quantile,0.8,987.2
2020-07-13,1 wk ahead cum death,2020-07-18,06,quantile,0.85,1011
2020-07-13,1 wk ahead cum death,2020-07-18,06,quantile,0.9,1051
2020-07-13,1 wk ahead cum death,2020-07-18,06,quantile,0.95,1096.05
2020-07-13,1 wk ahead cum death,2020-07-18,06,quantile,0.975,1119
2020-07-13,1 wk ahead cum death,2020-07-18,06,quantile,0.99,1153
2020-07-13,1 wk ahead inc death,2020-07-18,06,quantile,0.01,296
2020-07-13,1 wk ahead inc death,2020-07-18,06,quantile,0.025,419.875
2020-07-13,1 wk ahead inc death,2020-07-18,06,quantile,0.05,488.9
2020-07-13,1 wk ahead inc death,2020-07-18,06,quantile,0.1,583.7
2020-07-13,1 wk ahead inc death,2020-07-18,06,quantile,0.15,638.7
2020-07-13,1 wk ahead inc death,2020-07-18,06,quantile,0.2,685.6
2020-07-13,1 wk ahead inc death,2020-07-18,06,quantile,0.25,735
2020-07-13,1 wk ahead inc death,2020-07-18,06,quantile,0.3,777
2020-07-13,1 wk ahead inc death,2020-07-18,06,quantile,0.35,802
2020-07-13,1 wk ahead inc death,2020-07-18,06,quantile,0.4,818.6
2020-07-13,1 wk ahead inc death,2020-07-18,06,quantile,0.45,837
2020-07-13,1 wk ahead inc death,2020-07-18,06,quantile,0.5,857
2020-07-13,1 wk ahead inc death,2020-07-18,06,quantile,0.55,873.45
2020-07-13,1 wk ahead inc death,2020-07-18,06,quantile,0.6,892
2020-07-13,1 wk ahead inc death,2020-07-18,06,quantile,0.65,916
2020-07-13,1 wk ahead inc death,2020-07-18,06,quantile,0.7,937.3
2020-07-13,1 wk ahead inc death,2020-07-18,06,quantile,0.75,967
2020-07-13,1 wk ahead inc death,2020-07-18,06,quantile,0.8,987.2
2020-07-13,1 wk ahead inc death,2020-07-18,06,quantile,0.85,1011
2020-07-13,1 wk ahead inc death,2020-07-18,06,quantile,0.9,1051
2020-07-13,1 wk ahead inc death,2020-07-18,06,quantile,0.95,1096.05
2020-07-13,1 wk ahead inc death,2020-07-18,06,quantile,0.975,1119
2020-07-13,1 wk ahead inc death,2020-07-18,06,quantile,0.99,1153
2020-07-13,1 wk ahead cum death,2020-07-18,12,quantile,0.01,266
2020-07-13,1 wk ahead cum death,2020-07-18,12,quantile,0.025,370.875
2020-07-13,1 wk ahead cum death,2020-07-18,12,quantile,0.05,436
2020-07-13,1 wk ahead cum death,2020-07-18,12,quantile,0.1,502.8
2020-07-13,1 wk ahead cum death,2020-07-18,12,quantile,0.15,543.85
2020-07-13,1 wk ahead cum death,2020-07-18,12,quantile,0.2,600.8
2020-07-13,1 wk ahead cum death,2020-07-18,12,quantile,0.25,667
2020-07-13,1 wk ahead cum death,2020-07-18,12,quantile,0.3,739
2020-07-13,1 wk ahead cum death,2020-07-18,12,quantile,0.35,772
2020-07-13,1 wk ahead cum death,2020-07-18,12,quantile,0.4,794
2020-07-13,1 wk ahead cum death,2020-07-18,12,quantile,0.45,820
2020-07-13,1 wk ahead cum death,2020-07-18,12,quantile,0.5,833
2020-07-13,1 wk ahead cum death,2020-07-18,12,quantile,0.55,847
2020-07-13,1 wk ahead cum death,2020-07-18,12,quantile,0.6,862.4
2020-07-13,1 wk ahead cum death,2020-07-18,12,quantile,0.65,881
2020-07-13,1 wk ahead cum death,2020-07-18,12,quantile,0.7,899
2020-07-13,1 wk ahead cum death,2020-07-18,12,quantile,0.75,931
2020-07-13,1 wk ahead cum death,2020-07-18,12,quantile,0.8,949.2
2020-07-13,1 wk ahead cum death,2020-07-18,12,quantile,0.85,972.15
2020-07-13,1 wk ahead cum death,2020-07-18,12,quantile,0.9,1005.2
2020-07-13,1 wk ahead cum death,2020-07-18,12,quantile,0.95,1045.1
2020-07-13,1 wk ahead cum death,2020-07-18,12,quantile,0.975,1103
2020-07-13,1 wk ahead cum death,2020-07-18,12,quantile,0.99,1149
2020-07-13,1 wk ahead inc death,2020-07-18,12,quantile,0.01,266
2020-07-13,1 wk ahead inc death,2020-07-18,12,quantile,0.025,370.875
2020-07-13,1 wk ahead inc death,2020-07-18,12,quantile,0.05,436
