forecast_date,target,target_end_date,location,type,quantile,value
2020-07-20,1 wk ahead cum death,2020-07-25,04,quantile,0.01,324.98
2020-07-20,1 wk ahead cum death,2020-07-25,04,quantile,0.025,345.925
2020-07-20,1 wk ahead cum death,2020-07-25,04,quantile,0.05,359.95
2020-07-20,1 wk ahead cum death,2020-07-25,04,quantile,0.1,378
2020-07-20,1 wk ahead cum death,2020-07-25,04,quantile,0.15,394
2020-07-20,1 wk ahead cum death,2020-07-25,04,quantile,0.2,412
2020-07-20,1 wk ahead cum death,2020-07-25,04,quantile,0.25,424.75
2020-07-20,1 wk ahead cum death,2020-07-25,04,quantile,0.3,438
2020-07-20,1 wk ahead cum death,2020-07-25,04,quantile,0.35,446
2020-07-20,1 wk ahead cum death,2020-07-25,04,quantile,0.4,460
2020-07-20,1 wk ahead cum death,2020-07-25,04,quantile,0.45,482.55
2020-07-20,1 wk ahead cum death,2020-07-25,04,quantile,0.5,498.5
2020-07-20,1 wk ahead cum death,2020-07-25,04,quantile,0.55,518
2020-07-20,1 wk ahead cum death,2020-07-25,04,quantile,0.6,538.4
2020-07-20,1 wk ahead cum death,2020-07-25,04,quantile,0.65,558
2020-07-20,1 wk ahead cum death,2020-07-25,04,quantile,0.7,574.3
2020-07-20,1 wk ahead cum death,2020-07-25,04,quantile,0.75,588
2020-07-20,1 wk ahead cum death,2020-07-25,04,quantile,0.8,610
2020-07-20,1 wk ahead cum death,2020-07-25,04,quantile,0.85,651
2020-07-20,1 wk ahead cum death,2020-07-25,04,quantile,0.9,679.1
2020-07-20,1 wk ahead cum death,2020-07-25,04,quantile,0.95,708
2020-07-20,1 wk ahead cum death,2020-07-25,04,quantile,0.975,752.15
2020-07-20,1 wk ahead cum death,2020-07-25,04,quantile,0.99,852.16
2020-07-20,1 wk ahead inc death,2020-07-25,04,quantile,0.01,324.98
2020-07-20,1 wk ahead inc death,2020-07-25,04,quantile,0.025,345.925
2020-07-20,1 wk ahead inc death,2020-07-25,04,quantile,0.05,359.95
2020-07-20,1 wk ahead inc death,2020-07-25,04,quantile,0.1,378
2020-07-20,1 wk ahead inc death,2020-07-25,04,quantile,0.15,394
2020-07-20,1 wk ahead inc death,2020-07-25,04,quantile,0.2,412
2020-07-20,1 wk ahead inc death,2020-07-25,04,quantile,0.25,424.75
2020-07-20,1 wk ahead inc death,2020-07-25,04,quantile,0.3,438
2020-07-20,1 wk ahead inc death,2020-07-25,04,quantile,0.35,446
2020-07-20,1 wk ahead inc death,2020-07-25,04,quantile,0.4,460
2020-07-20,1 wk ahead inc death,2020-07-25,04,quantile,0.45,482.55
2020-07-20,1 wk ahead inc death,2020-07-25,04,quantile,0.5,498.5
2020-07-20,1 wk ahead inc death,2020-07-25,04,quantile,0.55,518
2020-07-20,1 wk ahead inc death,2020-07-25,04,quantile,0.6,538.4
2020-07-20,1 wk ahead inc death,2020-07-25,04,quantile,0.65,558
2020-07-20,1 wk ahead inc death,2020-07-25,04,quantile,0.7,574.3
2020-07-20,1 wk ahead inc death,2020-07-25,04,quantile,0.75,588
2020-07-20,1 wk ahead inc death,2020-07-25,04,quantile,0.8,610
2020-07-20,1 wk ahead inc death,2020-07-25,04,quantile,0.85,651
2020-07-20,1 wk ahead inc death,2020-07-25,04,quantile,0.9,679.1
2020-07-20,1 wk ahead inc death,2020-07-25,04,quantile,0.95,708
2020-07-20,1 wk ahead inc death,2020-07-25,04,quantile,0.975,752.15
2020-07-20,1 wk ahead inc death,2020-07-25,04,quantile,0.99,852.16
2020-07-20,1 wk ahead cum death,2020-07-25,06,quantile,0.01,273
2020-07-20,1 wk ahead cum death,2020-07-25,06,quantile,0.025,278.975
2020-07-20,1 wk ahead cum death,2020-07-25,06,quantile,0.05,367
2020-07-20,1 wk ahead cum death,2020-07-25,06,quantile,0.1,463.9
2020-07-20,1 wk ahead cum death,2020-07-25,06,quantile,0.15,503
2020-07-20,1 wk ahead cum death,2020-07-25,06,quantile,0.2,526.8
2020-07-20,1 wk ahead cum death,2020-07-25,06,quantile,0.25,547
2020-07-20,1 wk ahead cum death,2020-07-25,06,quantile,0.3,569.7
2020-07-20,1 wk ahead cum death,2020-07-25,06,quantile,0.35,591.65
2020-07-20,1 wk ahead cum death,2020-07-25,06,quantile,0.4,614
2020-07-20,1 wk ahead cum death,2020-07-25,06,quantile,0.45,648.55
2020-07-20,1 wk ahead cum death,2020-07-25,06,quantile,0.5,680.5
2020-07-20,1 wk ahead cum death,2020-07-25,06,quantile,0.55,721.45
2020-07-20,1 wk ahead cum death,2020-07-25,06,quantile,0.6,759
2020-07-20,1 wk ahead cum death,2020-07-25,06,quantile,0.65,804.35
2020-07-20,1 wk ahead cum death,2020-07-25,06,quantile,0.7,837
2020-07-20,1 wk ahead cum death,2020-07-25,06,quantile,0.75,897.75
2020-07-20,1 wk ahead cum death,2020-07-25,06,quantile,0.8,945.2
2020-07-20,1 wk ahead cum death,2020-07-25,06,quantile,0.85,987.15
2020-07-20,1 wk ahead cum death,2020-07-25,06,quantile,0.9,1043.2
2020-07-20,1 wk ahead cum death,2020-07-25,06,quantile,0.95,1134.3
2020-07-20,1 wk ahead cum death,2020-07-25,06,quantile,0.975,1218
2020-07-20,1 wk ahead cum death,2020-07-25,06,quantile,0.99,1366.02
2020-07-20,1 wk ahead inc death,2020-07-25,06,quantile,0.01,273
2020-07-20,1 wk ahead inc death,2020-07-25,06,quantile,0.025,278.975
2020-07-20,1 wk ahead inc death,2020-07-25,06,quantile,0.05,367
2020-07-20,1 wk ahead inc death,2020-07-25,06,quantile,0.1,463.9
2020-07-20,1 wk ahead inc death,2020-07-25,06,quantile,0.15,503
2020-07-20,1 wk ahead inc death,2020-07-25,06,quantile,0.2,526.8
2020-07-20,1 wk ahead inc death,2020-07-25,06,quantile,0.25,547
2020-07-20,1 wk ahead inc death,2020-07-25,06,quantile,0.3,569.7
2020-07-20,1 wk ahead inc death,2020-07-25,06,quantile,0.35,591.65
2020-07-20,1 wk ahead inc death,2020-07-25,06,quantile,0.4,614
2020-07-20,1 wk ahead inc death,2020-07-25,06,quantile,0.45,648.55
2020-07-20,1 wk ahead inc death,2020-07-25,06,quantile,0.5,680.5
2020-07-20,1 wk ahead inc death,2020-07-25,06,quantile,0.55,721.45
2020-07-20,1 wk ahead inc death,2020-07-25,06,quantile,0.6,759
2020-07-20,1 wk ahead inc death,2020-07-25,06,quantile,0.65,804.35
2020-07-20,1 wk ahead inc death,2020-07-25,06,quantile,0.7,837
2020-07-20,1 wk ahead inc death,2020-07-25,06,quantile,0.75,897.75
2020-07-20,1 wk ahead inc death,2020-07-25,06,quantile,0.8,945.2
2020-07-20,1 wk ahead inc death,2020-07-25,06,quantile,0.85,987.15
2020-07-20,1 wk ahead inc death,2020-07-25,06,quantile,0.9,1043.2
2020-07-20,1 wk ahead inc death,2020-07-25,06,quantile,0.95,1134.3
2020-07-20,1 wk ahead inc death,2020-07-25,06,quantile,0.975,1218
2020-07-20,1 wk ahead inc death,2020-07-25,06,quantile,0.99,1366.02
2020-07-20,1 wk ahead cum death,2020-07-25,12,quantile,0.01,403
2020-07-20,1 wk ahead cum death,2020-07-25,12,quantile,0.025,446.975
2020-07-20,1 wk ahead cum death,2020-07-25,12,quantile,0.05,492
2020-07-20,1 wk ahead cum death,2020-07-25,12,quantile,0.1,533.7
2020-07-20,1 wk ahead cum death,2020-07-25,12,quantile,0.15,575
2020-07-20,1 wk ahead cum death,2020-07-25,12,quantile,0.2,618.6
2020-07-20,1 wk ahead cum death,2020-07-25,12,quantile,0.25,662
2020-07-20,1 wk ahead cum death,2020-07-25,12,quantile,0.3,693
2020-07-20,1 wk ahead cum death,2020-07-25,12,quantile,0.35,715
2020-07-20,1 wk ahead cum death,2020-07-25,12,quantile,0.4,742
2020-07-20,1 wk ahead cum death,2020-07-25,12,quantile,0.45,766
2020-07-20,1 wk ahead cum death,2020-07-25,12,quantile,0.5,802.5
2020-07-20,1 wk ahead cum death,2020-07-25,12,quantile,0.55,840.9
2020-07-20,1 wk ahead cum death,2020-07-25,12,quantile,0.6,873
2020-07-20,1 wk ahead cum death,2020-07-25,12,quantile,0.65,897
2020-07-20,1 wk ahead cum death,2020-07-25,12,quantile,0.7,927
2020-07-20,1 wk ahead cum death,2020-07-25,12,quantile,0.75,953
2020-07-20,1 wk ahead cum death,2020-07-25,12,quantile,0.8,985
2020-07-20,1 wk ahead cum death,2020-07-25,12,quantile,0.85,1017
2020-07-20,1 wk ahead cum death,2020-07-25,12,quantile,0.9,1071
2020-07-20,1 wk ahead cum death,2020-07-25,12,quantile,0.95,1151.05
2020-07-20,1 wk ahead cum death,2020-07-25,12,quantile,0.975,1187.025
2020-07-20,1 wk ahead cum death,2020-07-25,12,quantile,0.99,1239.39
2020-07-20,1 wk ahead inc death,2020-07-25,12,quantile,0.01,403
2020-07-20,1 wk ahead inc death,2020-07-25,12,quantile,0.025,446.975
2020-07-20,1 wk ahead inc death,2020-07-25,12,quantile,0.05,492
2020-07-20,1 wk ahead inc death,2020-07-25,12,quantile,0.1,533.7
2020-07-20,1 wk ahead inc death,2020-07-25,12,quantile,0.15,575
2020-07-20,1 wk ahead inc death,2020-07-25,12,quantile,0.2,618.6
2020-07-20,1 wk ahead inc death,2020-07-25,12,quantile,0.25,662
2020-07-20,1 wk ahead inc death,2020-07-25,12,quantile,0.3,693
2020-07-20,1 wk ahead inc death,2020-07-25,12,quantile,0.35,715
2020-07-20,1 wk ahead inc death,2020-07-25,12,quantile,0.4,742
2020-07-20,1 wk ahead inc death,2020-07-25,12,quantile,0.45,766
2020-07-20,1 wk ahead inc death,2020-07-25,12,quantile,0.5,802.5
2020-07-20,1 wk ahead inc death,2020-07-25,12,quantile,0.55,840.9
2020-07-20,1 wk ahead inc death,2020-07-25,12,quantile,0.6,873
2020-07-20,1 wk ahead inc death,2020-07-25,12,quantile,0.65,897
2020-07-20,1 wk ahead inc death,2020-07-25,12,quantile,0.7,927
2020-07-20,1 wk ahead inc death,2020-07-25,12,quantile,0.75,953
2020-07-20,1 wk ahead inc death,2020-07-25,12,quantile,0.8,985
2020-07-20,1 wk ahead inc death,2020-07-25,12,quantile,0.85,1017
2020-07-20,1 wk ahead inc death,2020-07-25,12,quantile,0.9,1071
2020-07-20,1 wk ahead inc death,2020-07-25,12,quantile,0.95,1151.05
2020-07-20,1 wk ahead inc death,2020-07-25,12,quantile,0.975,1187.025
2020-07-20,1 wk ahead inc death,2020-07-25,12,quantile,0.99,1239.39
2020-07-20,1 wk ahead cum death,2020-07-25,13,quantile,0.01,56.99
2020-07-20,1 wk ahead cum death,2020-07-25,13,quantile,0.025,75.975
2020-07-20,1 wk ahead cum death,2020-07-25,13,quantile,0.05,81.95
2020-07-20,1 wk ahead cum death,2020-07-25,13,quantile,0.1,99.9
2020-07-20,1 wk ahead cum death,2020-07-25,13,quantile,0.15,122
2020-07-20,1 wk ahead cum death,2020-07-25,13,quantile,0.2,128
2020-07-20,1 wk ahead cum death,2020-07-25,13,quantile,0.25,132
2020-07-20,1 wk ahead cum death,2020-07-25,13,quantile,0.3,139
2020-07-20,1 wk ahead cum death,2020-07-25,13,quantile,0.35,149
2020-07-20,1 wk ahead cum death,2020-07-25,13,quantile,0.4,159.6
2020-07-20,1 wk ahead cum death,2020-07-25,13,quantile,0.45,172
2020-07-20,1 wk ahead cum death,2020-07-25,13,quantile,0.5,186
2020-07-20,1 wk ahead cum death,2020-07-25,13,quantile,0.55,196.45
2020-07-20,1 wk ahead cum death,2020-07-25,13,quantile,0.6,210
2020-07-20,1 wk ahead cum death,2020-07-25,13,quantile,0.65,218
2020-07-20,1 wk ahead cum death,2020-07-25,13,quantile,0.7,229
2020-07-20,1 wk ahead cum death,2020-07-25,13,quantile,0.75,239
2020-07-20,1 wk ahead cum death,2020-07-25,13,quantile,0.8,259
2020-07-20,1 wk ahead cum death,2020-07-25,13,quantile,0.85,280.45
2020-07-20,1 wk ahead cum death,2020-07-25,13,quantile,0.9,303.1
2020-07-20,1 wk ahead cum death,2020-07-25,13,quantile,0.95,340.05
2020-07-20,1 wk ahead cum death,2020-07-25,13,quantile,0.975,378.075
2020-07-20,1 wk ahead cum death,2020-07-25,13,quantile,0.99,394.02
2020-07-20,1 wk ahead inc death,2020-07-25,13,quantile,0.01,56.99
2020-07-20,1 wk ahead inc death,2020-07-25,13,quantile,0.025,75.975
2020-07-20,1 wk ahead inc death,2020-07-25,13,quantile,0.05,81.95
2020-07-20,1 wk ahead inc death,2020-07-25,13,quantile,0.1,99.9
2020-07-20,1 wk ahead inc death,2020-07-25,13,quantile,0.15,122
2020-07-20,1 wk ahead inc death,2020-07-25,13,quantile,0.2,128
2020-07-20,1 wk ahead inc death,2020-07-25,13,quantile,0.25,132
2020-07-20,1 wk ahead inc death,2020-07-25,13,quantile,0.3,139
2020-07-20,1 wk ahead inc death,2020-07-25,13,quantile,0.35,149
2020-07-20,1 wk ahead inc death,2020-07-25,13,quantile,0.4,159.6
2020-07-20,1 wk ahead inc death,2020-07-25,13,quantile,0.45,172
2020-07-20,1 wk ahead inc death,2020-07-25,13,quantile,0.5,186
2020-07-20,1 wk ahead inc death,2020-07-25,13,quantile,0.55,196.45
2020-07-20,1 wk ahead inc death,2020-07-25,13,quantile,0.6,210
2020-07-20,1 wk ahead inc death,2020-07-25,13,quantile,0.65,218
2020-07-20,1 wk ahead inc death,2020-07-25,13,quantile,0.7,229
2020-07-20,1 wk ahead inc death,2020-07-25,13,quantile,0.75,239
2020-07-20,1 wk ahead inc death,2020-07-25,13,quantile,0.8,259
2020-07-20,1 wk ahead inc death,2020-07-25,13,quantile,0.85,280.45
2020-07-20,1 wk ahead inc death,2020-07-25,13,quantile,0.9,303.1
2020-07-20,1 wk ahead inc death,2020-07-25,13,quantile,0.95,340.05
