forecast_date,target,target_end_date,location,type,quantile,value
2020-06-29,1 wk ahead cum death,2020-07-04,04,quantile,0.01,135
2020-06-29,1 wk ahead cum death,2020-07-04,04,quantile,0.025,145.975
2020-06-29,1 wk ahead cum death,2020-07-04,04,quantile,0.05,155
2020-06-29,1 wk ahead cum death,2020-07-04,04,quantile,0.1,177
2020-06-29,1 wk ahead cum death,2020-07-04,04,quantile,0.15,191
2020-06-29,1 wk ahead cum death,2020-07-04,04,quantile,0.2,202
2020-06-29,1 wk ahead cum death,2020-07-04,04,quantile,0.25,208
2020-06-29,1 wk ahead cum death,2020-07-04,04,quantile,0.3,215
2020-06-29,1 wk ahead cum death,2020-07-04,04,quantile,0.35,223.65
2020-06-29,1 wk ahead cum death,2020-07-04,04,quantile,0.4,233
2020-06-29,1 wk ahead cum death,2020-07-04,04,quantile,0.45,241
2020-06-29,1 wk ahead cum death,2020-07-04,04,quantile,0.5,253.5
2020-06-29,1 wk ahead cum death,2020-07-04,04,quantile,0.55,259
2020-06-29,1 wk ahead cum death,2020-07-04,04,quantile,0.6,267
2020-06-29,1 wk ahead cum death,2020-07-04,04,quantile,0.65,276
2020-06-29,1 wk ahead cum death,2020-07-04,04,quantile,0.7,288
2020-06-29,1 wk ahead cum death,2020-07-04,04,quantile,0.75,298.25
2020-06-29,1 wk ahead cum death,2020-07-04,04,quantile,0.8,311
2020-06-29,1 wk ahead cum death,2020-07-04,04,quantile,0.85,327
2020-06-29,1 wk ahead cum death,2020-07-04,04,quantile,0.9,341
2020-06-29,1 wk ahead cum death,2020-07-04,04,quantile,0.95,376
2020-06-29,1 wk ahead cum death,2020-07-04,04,quantile,0.975,409
2020-06-29,1 wk ahead cum death,2020-07-04,04,quantile,0.99,455
2020-06-29,1 wk ahead inc death,2020-07-04,04,quantile,0.01,135
2020-06-29,1 wk ahead inc death,2020-07-04,04,quantile,0.025,145.975
2020-06-29,1 wk ahead inc death,2020-07-04,04,quantile,0.05,155
2020-06-29,1 wk ahead inc death,2020-07-04,04,quantile,0.1,177
2020-06-29,1 wk ahead inc death,2020-07-04,04,quantile,0.15,191
2020-06-29,1 wk ahead inc death,2020-07-04,04,quantile,0.2,202
2020-06-29,1 wk ahead inc death,2020-07-04,04,quantile,0.25,208
2020-06-29,1 wk ahead inc death,2020-07-04,04,quantile,0.3,215
2020-06-29,1 wk ahead inc death,2020-07-04,04,quantile,0.35,223.65
2020-06-29,1 wk ahead inc death,2020-07-04,04,quantile,0.4,233
2020-06-29,1 wk ahead inc death,2020-07-04,04,quantile,0.45,241
2020-06-29,1 wk ahead inc death,2020-07-04,04,quantile,0.5,253.5
2020-06-29,1 wk ahead inc death,2020-07-04,04,quantile,0.55,259
2020-06-29,1 wk ahead inc death,2020-07-04,04,quantile,0.6,267
2020-06-29,1 wk ahead inc death,2020-07-04,04,quantile,0.65,276
2020-06-29,1 wk ahead inc death,2020-07-04,04,quantile,0.7,288
2020-06-29,1 wk ahead inc death,2020-07-04,04,quantile,0.75,298.25
2020-06-29,1 wk ahead inc death,2020-07-04,04,quantile,0.8,311
2020-06-29,1 wk ahead inc death,2020-07-04,04,quantile,0.85,327
2020-06-29,1 wk ahead inc death,2020-07-04,04,quantile,0.9,341
2020-06-29,1 wk ahead inc death,2020-07-04,04,quantile,0.95,376
2020-06-29,1 wk ahead inc death,2020-07-04,04,quantile,0.975,409
2020-06-29,1 wk ahead inc death,2020-07-04,04,quantile,0.99,455
2020-06-29,1 wk ahead cum death,2020-07-04,06,quantile,0.01,289.99
2020-06-29,1 wk ahead cum death,2020-07-04,06,quantile,0.025,301
2020-06-29,1 wk ahead cum death,2020-07-04,06,quantile,0.05,325.95
2020-06-29,1 wk ahead cum death,2020-07-04,06,quantile,0.1,347
2020-06-29,1 wk ahead cum death,2020-07-04,06,quantile,0.15,367
2020-06-29,1 wk ahead cum death,2020-07-04,06,quantile,0.2,383
2020-06-29,1 wk ahead cum death,2020-07-04,06,quantile,0.25,395
2020-06-29,1 wk ahead cum death,2020-07-04,06,quantile,0.3,403.7
2020-06-29,1 wk ahead cum death,2020-07-04,06,quantile,0.35,414.65
2020-06-29,1 wk ahead cum death,2020-07-04,06,quantile,0.4,424.6
2020-06-29,1 wk ahead cum death,2020-07-04,06,quantile,0.45,437
2020-06-29,1 wk ahead cum death,2020-07-04,06,quantile,0.5,446.5
2020-06-29,1 wk ahead cum death,2020-07-04,06,quantile,0.55,460
2020-06-29,1 wk ahead cum death,2020-07-04,06,quantile,0.6,476
2020-06-29,1 wk ahead cum death,2020-07-04,06,quantile,0.65,486.35
2020-06-29,1 wk ahead cum death,2020-07-04,06,quantile,0.7,502.3
2020-06-29,1 wk ahead cum death,2020-07-04,06,quantile,0.75,520
2020-06-29,1 wk ahead cum death,2020-07-04,06,quantile,0.8,540
2020-06-29,1 wk ahead cum death,2020-07-04,06,quantile,0.85,557.15
2020-06-29,1 wk ahead cum death,2020-07-04,06,quantile,0.9,590
2020-06-29,1 wk ahead cum death,2020-07-04,06,quantile,0.95,641.05
2020-06-29,1 wk ahead cum death,2020-07-04,06,quantile,0.975,689
2020-06-29,1 wk ahead cum death,2020-07-04,06,quantile,0.99,719
2020-06-29,1 wk ahead inc death,2020-07-04,06,quantile,0.01,289.99
2020-06-29,1 wk ahead inc death,2020-07-04,06,quantile,0.025,301
2020-06-29,1 wk ahead inc death,2020-07-04,06,quantile,0.05,325.95
2020-06-29,1 wk ahead inc death,2020-07-04,06,quantile,0.1,347
2020-06-29,1 wk ahead inc death,2020-07-04,06,quantile,0.15,367
2020-06-29,1 wk ahead inc death,2020-07-04,06,quantile,0.2,383
2020-06-29,1 wk ahead inc death,2020-07-04,06,quantile,0.25,395
2020-06-29,1 wk ahead inc death,2020-07-04,06,quantile,0.3,403.7
2020-06-29,1 wk ahead inc death,2020-07-04,06,quantile,0.35,414.65
2020-06-29,1 wk ahead inc death,2020-07-04,06,quantile,0.4,424.6
2020-06-29,1 wk ahead inc death,2020-07-04,06,quantile,0.45,437
2020-06-29,1 wk ahead inc death,2020-07-04,06,quantile,0.5,446.5
2020-06-29,1 wk ahead inc death,2020-07-04,06,quantile,0.55,460
2020-06-29,1 wk ahead inc death,2020-07-04,06,quantile,0.6,476
2020-06-29,1 wk ahead inc death,2020-07-04,06,quantile,0.65,486.35
2020-06-29,1 wk ahead inc death,2020-07-04,06,quantile,0.7,502.3
2020-06-29,1 wk ahead inc death,2020-07-04,06,quantile,0.75,520
2020-06-29,1 wk ahead inc death,2020-07-04,06,quantile,0.8,540
2020-06-29,1 wk ahead inc death,2020-07-04,06,quantile,0.85,557.15
2020-06-29,1 wk ahead inc death,2020-07-04,06,quantile,0.9,590
2020-06-29,1 wk ahead inc death,2020-07-04,06,quantile,0.95,641.05
2020-06-29,1 wk ahead inc death,2020-07-04,06,quantile,0.975,689
2020-06-29,1 wk ahead inc death,2020-07-04,06,quantile,0.99,719
2020-06-29,1 wk ahead cum death,2020-07-04,12,quantile,0.01,189.98
2020-06-29,1 wk ahead cum death,2020-07-04,12,quantile,0.025,210
2020-06-29,1 wk ahead cum death,2020-07-04,12,quantile,0.05,221.95
2020-06-29,1 wk ahead cum death,2020-07-04,12,quantile,0.1,246.9
2020-06-29,1 wk ahead cum death,2020-07-04,12,quantile,0.15,264
2020-06-29,1 wk ahead cum death,2020-07-04,12,quantile,0.2,276
2020-06-29,1 wk ahead cum death,2020-07-04,12,quantile,0.25,290.75
2020-06-29,1 wk ahead cum death,2020-07-04,12,quantile,0.3,307
2020-06-29,1 wk ahead cum death,2020-07-04,12,quantile,0.35,316
2020-06-29,1 wk ahead cum death,2020-07-04,12,quantile,0.4,325
2020-06-29,1 wk ahead cum death,2020-07-04,12,quantile,0.45,336
2020-06-29,1 wk ahead cum death,2020-07-04,12,quantile,0.5,345.5
2020-06-29,1 wk ahead cum death,2020-07-04,12,quantile,0.55,353
2020-06-29,1 wk ahead cum death,2020-07-04,12,quantile,0.6,362
2020-06-29,1 wk ahead cum death,2020-07-04,12,quantile,0.65,369
2020-06-29,1 wk ahead cum death,2020-07-04,12,quantile,0.7,381
2020-06-29,1 wk ahead cum death,2020-07-04,12,quantile,0.75,393.25
2020-06-29,1 wk ahead cum death,2020-07-04,12,quantile,0.8,410
2020-06-29,1 wk ahead cum death,2020-07-04,12,quantile,0.85,426
2020-06-29,1 wk ahead cum death,2020-07-04,12,quantile,0.9,447
2020-06-29,1 wk ahead cum death,2020-07-04,12,quantile,0.95,495
2020-06-29,1 wk ahead cum death,2020-07-04,12,quantile,0.975,522
2020-06-29,1 wk ahead cum death,2020-07-04,12,quantile,0.99,575
2020-06-29,1 wk ahead inc death,2020-07-04,12,quantile,0.01,189.98
