forecast_date,target,target_end_date,location,type,quantile,value
2020-07-27,1 wk ahead cum death,2020-08-01,04,quantile,0.01,275.99
2020-07-27,1 wk ahead cum death,2020-08-01,04,quantile,0.025,315.975
2020-07-27,1 wk ahead cum death,2020-08-01,04,quantile,0.05,345
2020-07-27,1 wk ahead cum death,2020-08-01,04,quantile,0.1,386.9
2020-07-27,1 wk ahead cum death,2020-08-01,04,quantile,0.15,415.85
2020-07-27,1 wk ahead cum death,2020-08-01,04,quantile,0.2,436
2020-07-27,1 wk ahead cum death,2020-08-01,04,quantile,0.25,451
2020-07-27,1 wk ahead cum death,2020-08-01,04,quantile,0.3,463
2020-07-27,1 wk ahead cum death,2020-08-01,04,quantile,0.35,477.65
2020-07-27,1 wk ahead cum death,2020-08-01,04,quantile,0.4,495
2020-07-27,1 wk ahead cum death,2020-08-01,04,quantile,0.45,506
2020-07-27,1 wk ahead cum death,2020-08-01,04,quantile,0.5,520
2020-07-27,1 wk ahead cum death,2020-08-01,04,quantile,0.55,531
2020-07-27,1 wk ahead cum death,2020-08-01,04,quantile,0.6,550
2020-07-27,1 wk ahead cum death,2020-08-01,04,quantile,0.65,566.35
2020-07-27,1 wk ahead cum death,2020-08-01,04,quantile,0.7,587
2020-07-27,1 wk ahead cum death,2020-08-01,04,quantile,0.75,604.75
2020-07-27,1 wk ahead cum death,2020-08-01,04,quantile,0.8,628
2020-07-27,1 wk ahead cum death,2020-08-01,04,quantile,0.85,656.15
2020-07-27,1 wk ahead cum death,2020-08-01,04,quantile,0.9,693.1
2020-07-27,1 wk ahead cum death,2020-08-01,04,quantile,0.95,769.25
2020-07-27,1 wk ahead cum death,2020-08-01,04,quantile,0.975,871
2020-07-27,1 wk ahead cum death,2020-08-01,04,quantile,0.99,1022.02
2020-07-27,1 wk ahead inc death,2020-08-01,04,quantile,0.01,275.99
2020-07-27,1 wk ahead inc death,2020-08-01,04,quantile,0.025,315.975
2020-07-27,1 wk ahead inc death,2020-08-01,04,quantile,0.05,345
2020-07-27,1 wk ahead inc death,2020-08-01,04,quantile,0.1,386.9
2020-07-27,1 wk ahead inc death,2020-08-01,04,quantile,0.15,415.85
2020-07-27,1 wk ahead inc death,2020-08-01,04,quantile,0.2,436
2020-07-27,1 wk ahead inc death,2020-08-01,04,quantile,0.25,451
2020-07-27,1 wk ahead inc death,2020-08-01,04,quantile,0.3,463
2020-07-27,1 wk ahead inc death,2020-08-01,04,quantile,0.35,477.65
2020-07-27,1 wk ahead inc death,2020-08-01,04,quantile,0.4,495
2020-07-27,1 wk ahead inc death,2020-08-01,04,quantile,0.45,506
2020-07-27,1 wk ahead inc death,2020-08-01,04,quantile,0.5,520
2020-07-27,1 wk ahead inc death,2020-08-01,04,quantile,0.55,531
2020-07-27,1 wk ahead inc death,2020-08-01,04,quantile,0.6,550
2020-07-27,1 wk ahead inc death,2020-08-01,04,quantile,0.65,566.35
2020-07-27,1 wk ahead inc death,2020-08-01,04,quantile,0.7,587
2020-07-27,1 wk ahead inc death,2020-08-01,04,quantile,0.75,604.75
2020-07-27,1 wk ahead inc death,2020-08-01,04,quantile,0.8,628
2020-07-27,1 wk ahead inc death,2020-08-01,04,quantile,0.85,656.15
2020-07-27,1 wk ahead inc death,2020-08-01,04,quantile,0.9,693.1
2020-07-27,1 wk ahead inc death,2020-08-01,04,quantile,0.95,769.25
2020-07-27,1 wk ahead inc death,2020-08-01,04,quantile,0.975,871
2020-07-27,1 wk ahead inc death,2020-08-01,04,quantile,0.99,1022.02
2020-07-27,1 wk ahead cum death,2020-08-01,06,quantile,0.01,397.93
2020-07-27,1 wk ahead cum death,2020-08-01,06,quantile,0.025,454.925
2020-07-27,1 wk ahead cum death,2020-08-01,06,quantile,0.05,496.95
2020-07-27,1 wk ahead cum death,2020-08-01,06,quantile,0.1,577.8
2020-07-27,1 wk ahead cum death,2020-08-01,06,quantile,0.15,609
2020-07-27,1 wk ahead cum death,2020-08-01,06,quantile,0.2,650
2020-07-27,1 wk ahead cum death,2020-08-01,06,quantile,0.25,680
2020-07-27,1 wk ahead cum death,2020-08-01,06,quantile,0.3,711.7
2020-07-27,1 wk ahead cum death,2020-08-01,06,quantile,0.35,739.65
2020-07-27,1 wk ahead cum death,2020-08-01,06,quantile,0.4,760.6
2020-07-27,1 wk ahead cum death,2020-08-01,06,quantile,0.45,788
2020-07-27,1 wk ahead cum death,2020-08-01,06,quantile,0.5,810
2020-07-27,1 wk ahead cum death,2020-08-01,06,quantile,0.55,832
2020-07-27,1 wk ahead cum death,2020-08-01,06,quantile,0.6,860
2020-07-27,1 wk ahead cum death,2020-08-01,06,quantile,0.65,888
2020-07-27,1 wk ahead cum death,2020-08-01,06,quantile,0.7,910.3
2020-07-27,1 wk ahead cum death,2020-08-01,06,quantile,0.75,937.25
2020-07-27,1 wk ahead cum death,2020-08-01,06,quantile,0.8,974.2
2020-07-27,1 wk ahead cum death,2020-08-01,06,quantile,0.85,1025.45
2020-07-27,1 wk ahead cum death,2020-08-01,06,quantile,0.9,1083.3
2020-07-27,1 wk ahead cum death,2020-08-01,06,quantile,0.95,1172.1
2020-07-27,1 wk ahead cum death,2020-08-01,06,quantile,0.975,1253.075
2020-07-27,1 wk ahead cum death,2020-08-01,06,quantile,0.99,1312.23
2020-07-27,1 wk ahead inc death,2020-08-01,06,quantile,0.01,397.93
2020-07-27,1 wk ahead inc death,2020-08-01,06,quantile,0.025,454.925
2020-07-27,1 wk ahead inc death,2020-08-01,06,quantile,0.05,496.95
2020-07-27,1 wk ahead inc death,2020-08-01,06,quantile,0.1,577.8
2020-07-27,1 wk ahead inc death,2020-08-01,06,quantile,0.15,609
2020-07-27,1 wk ahead inc death,2020-08-01,06,quantile,0.2,650
2020-07-27,1 wk ahead inc death,2020-08-01,06,quantile,0.25,680
2020-07-27,1 wk ahead inc death,2020-08-01,06,quantile,0.3,711.7
2020-07-27,1 wk ahead inc death,2020-08-01,06,quantile,0.35,739.65
2020-07-27,1 wk ahead inc death,2020-08-01,06,quantile,0.4,760.6
2020-07-27,1 wk ahead inc death,2020-08-01,06,quantile,0.45,788
2020-07-27,1 wk ahead inc death,2020-08-01,06,quantile,0.5,810
2020-07-27,1 wk ahead inc death,2020-08-01,06,quantile,0.55,832
2020-07-27,1 wk ahead inc death,2020-08-01,06,quantile,0.6,860
2020-07-27,1 wk ahead inc death,2020-08-01,06,quantile,0.65,888
2020-07-27,1 wk ahead inc death,2020-08-01,06,quantile,0.7,910.3
2020-07-27,1 wk ahead inc death,2020-08-01,06,quantile,0.75,937.25
2020-07-27,1 wk ahead inc death,2020-08-01,06,quantile,0.8,974.2
2020-07-27,1 wk ahead inc death,2020-08-01,06,quantile,0.85,1025.45
2020-07-27,1 wk ahead inc death,2020-08-01,06,quantile,0.9,1083.3
2020-07-27,1 wk ahead inc death,2020-08-01,06,quantile,0.95,1172.1
2020-07-27,1 wk ahead inc death,2020-08-01,06,quantile,0.975,1253.075
2020-07-27,1 wk ahead inc death,2020-08-01,06,quantile,0.99,1312.23
2020-07-27,1 wk ahead cum death,2020-08-01,12,quantile,0.01,550.98
2020-07-27,1 wk ahead cum death,2020-08-01,12,quantile,0.025,626
2020-07-27,1 wk ahead cum death,2020-08-01,12,quantile,0.05,692.9
2020-07-27,1 wk ahead cum death,2020-08-01,12,quantile,0.1,772.7
2020-07-27,1 wk ahead cum death,2020-08-01,12,quantile,0.15,799
2020-07-27,1 wk ahead cum death,2020-08-01,12,quantile,0.2,831
2020-07-27,1 wk ahead cum death,2020-08-01,12,quantile,0.25,860
2020-07-27,1 wk ahead cum death,2020-08-01,12,quantile,0.3,882.7
2020-07-27,1 wk ahead cum death,2020-08-01,12,quantile,0.35,909.65
2020-07-27,1 wk ahead cum death,2020-08-01,12,quantile,0.4,945
2020-07-27,1 wk ahead cum death,2020-08-01,12,quantile,0.45,970.55
2020-07-27,1 wk ahead cum death,2020-08-01,12,quantile,0.5,993
2020-07-27,1 wk ahead cum death,2020-08-01,12,quantile,0.55,1021
2020-07-27,1 wk ahead cum death,2020-08-01,12,quantile,0.6,1047.4
2020-07-27,1 wk ahead cum death,2020-08-01,12,quantile,0.65,1075.35
2020-07-27,1 wk ahead cum death,2020-08-01,12,quantile,0.7,1100
2020-07-27,1 wk ahead cum death,2020-08-01,12,quantile,0.75,1135
2020-07-27,1 wk ahead cum death,2020-08-01,12,quantile,0.8,1167.6
2020-07-27,1 wk ahead cum death,2020-08-01,12,quantile,0.85,1216
2020-07-27,1 wk ahead cum death,2020-08-01,12,quantile,0.9,1271.1
2020-07-27,1 wk ahead cum death,2020-08-01,12,quantile,0.95,1369.1
2020-07-27,1 wk ahead cum death,2020-08-01,12,quantile,0.975,1484.125
2020-07-27,1 wk ahead cum death,2020-08-01,12,quantile,0.99,1561.02
2020-07-27,1 wk ahead inc death,2020-08-01,12,quantile,0.01,550.98
2020-07-27,1 wk ahead inc death,2020-08-01,12,quantile,0.025,626
2020-07-27,1 wk ahead inc death,2020-08-01,12,quantile,0.05,692.9
2020-07-27,1 wk ahead inc death,2020-08-01,12,quantile,0.1,772.7
2020-07-27,1 wk ahead inc death,2020-08-01,12,quantile,0.15,799
2020-07-27,1 wk ahead inc death,2020-08-01,12,quantile,0.2,831
2020-07-27,1 wk ahead inc death,2020-08-01,12,quantile,0.25,860
2020-07-27,1 wk ahead inc death,2020-08-01,12,quantile,0.3,882.7
2020-07-27,1 wk ahead inc death,2020-08-01,12,quantile,0.35,909.65
2020-07-27,1 wk ahead inc death,2020-08-01,12,quantile,0.4,945
2020-07-27,1 wk ahead inc death,2020-08-01,12,quantile,0.45,970.55
2020-07-27,1 wk ahead inc death,2020-08-01,12,quantile,0.5,993
2020-07-27,1 wk ahead inc death,2020-08-01,12,quantile,0.55,1021
2020-07-27,1 wk ahead inc death,2020-08-01,12,quantile,0.6,1047.4
2020-07-27,1 wk ahead inc death,2020-08-01,12,quantile,0.65,1075.35
2020-07-27,1 wk ahead inc death,2020-08-01,12,quantile,0.7,1100
2020-07-27,1 wk ahead inc death,2020-08-01,12,quantile,0.75,1135
2020-07-27,1 wk ahead inc death,2020-08-01,12,quantile,0.8,1167.6
2020-07-27,1 wk ahead inc death,2020-08-01,12,quantile,0.85,1216
2020-07-27,1 wk ahead inc death,2020-08-01,12,quantile,0.9,1271.1
2020-07-27,1 wk ahead inc death,2020-08-01,12,quantile,0.95,1369.1
2020-07-27,1 wk ahead inc death,2020-08-01,12,quantile,0.975,1484.125
2020-07-27,1 wk ahead inc death,2020-08-01,12,quantile,0.99,1561.02
2020-07-27,1 wk ahead cum death,2020-08-01,13,quantile,0.01,128
2020-07-27,1 wk ahead cum death,2020-08-01,13,quantile,0.025,155.975
2020-07-27,1 wk ahead cum death,2020-08-01,13,quantile,0.05,177.95
2020-07-27,1 wk ahead cum death,2020-08-01,13,quantile,0.1,207
2020-07-27,1 wk ahead cum death,2020-08-01,13,quantile,0.15,227
2020-07-27,1 wk ahead cum death,2020-08-01,13,quantile,0.2,241.8
2020-07-27,1 wk ahead cum death,2020-08-01,13,quantile,0.25,254
2020-07-27,1 wk ahead cum death,2020-08-01,13,quantile,0.3,272
2020-07-27,1 wk ahead cum death,2020-08-01,13,quantile,0.35,285
2020-07-27,1 wk ahead cum death,2020-08-01,13,quantile,0.4,300.6
2020-07-27,1 wk ahead cum death,2020-08-01,13,quantile,0.45,311.55
2020-07-27,1 wk ahead cum death,2020-08-01,13,quantile,0.5,325
2020-07-27,1 wk ahead cum death,2020-08-01,13,quantile,0.55,341.45
2020-07-27,1 wk ahead cum death,2020-08-01,13,quantile,0.6,355.4
2020-07-27,1 wk ahead cum death,2020-08-01,13,quantile,0.65,374
2020-07-27,1 wk ahead cum death,2020-08-01,13,quantile,0.7,396
2020-07-27,1 wk ahead cum death,2020-08-01,13,quantile,0.75,427
2020-07-27,1 wk ahead cum death,2020-08-01,13,quantile,0.8,455
2020-07-27,1 wk ahead cum death,2020-08-01,13,quantile,0.85,499.15
2020-07-27,1 wk ahead cum death,2020-08-01,13,quantile,0.9,569
2020-07-27,1 wk ahead cum death,2020-08-01,13,quantile,0.95,630.1
2020-07-27,1 wk ahead cum death,2020-08-01,13,quantile,0.975,765.15
2020-07-27,1 wk ahead cum death,2020-08-01,13,quantile,0.99,938
2020-07-27,1 wk ahead inc death,2020-08-01,13,quantile,0.01,128
2020-07-27,1 wk ahead inc death,2020-08-01,13,quantile,0.025,155.975
2020-07-27,1 wk ahead inc death,2020-08-01,13,quantile,0.05,177.95
