forecast_date,target,target_end_date,location,type,quantile,value
2020-07-27,1 wk ahead cum death,2020-08-01,04,quantile,0.01,287
2020-07-27,1 wk ahead cum death,2020-08-01,04,quantile,0.025,337.875
2020-07-27,1 wk ahead cum death,2020-08-01,04,quantile,0.05,377.8
2020-07-27,1 wk ahead cum death,2020-08-01,04,quantile,0.1,413
2020-07-27,1 wk ahead cum death,2020-08-01,04,quantile,0.15,434
2020-07-27,1 wk ahead cum death,2020-08-01,04,quantile,0.2,452
2020-07-27,1 wk ahead cum death,2020-08-01,04,quantile,0.25,466
2020-07-27,1 wk ahead cum death,2020-08-01,04,quantile,0.3,475
2020-07-27,1 wk ahead cum death,2020-08-01,04,quantile,0.35,491.95
2020-07-27,1 wk ahead cum death,2020-08-01,04,quantile,0.4,506.6
2020-07-27,1 wk ahead cum death,2020-08-01,04,quantile,0.45,525
2020-07-27,1 wk ahead cum death,2020-08-01,04,quantile,0.5,543
2020-07-27,1 wk ahead cum death,2020-08-01,04,quantile,0.55,556
2020-07-27,1 wk ahead cum death,2020-08-01,04,quantile,0.6,568
2020-07-27,1 wk ahead cum death,2020-08-01,04,quantile,0.65,582
2020-07-27,1 wk ahead cum death,2020-08-01,04,quantile,0.7,597
2020-07-27,1 wk ahead cum death,2020-08-01,04,quantile,0.75,615
2020-07-27,1 wk ahead cum death,2020-08-01,04,quantile,0.8,637.2
2020-07-27,1 wk ahead cum death,2020-08-01,04,quantile,0.85,664.15
2020-07-27,1 wk ahead cum death,2020-08-01,04,quantile,0.9,689
2020-07-27,1 wk ahead cum death,2020-08-01,04,quantile,0.95,739
2020-07-27,1 wk ahead cum death,2020-08-01,04,quantile,0.975,795.025
2020-07-27,1 wk ahead cum death,2020-08-01,04,quantile,0.99,856
2020-07-27,1 wk ahead inc death,2020-08-01,04,quantile,0.01,287
2020-07-27,1 wk ahead inc death,2020-08-01,04,quantile,0.025,337.875
2020-07-27,1 wk ahead inc death,2020-08-01,04,quantile,0.05,377.8
2020-07-27,1 wk ahead inc death,2020-08-01,04,quantile,0.1,413
2020-07-27,1 wk ahead inc death,2020-08-01,04,quantile,0.15,434
2020-07-27,1 wk ahead inc death,2020-08-01,04,quantile,0.2,452
2020-07-27,1 wk ahead inc death,2020-08-01,04,quantile,0.25,466
2020-07-27,1 wk ahead inc death,2020-08-01,04,quantile,0.3,475
2020-07-27,1 wk ahead inc death,2020-08-01,04,quantile,0.35,491.95
2020-07-27,1 wk ahead inc death,2020-08-01,04,quantile,0.4,506.6
2020-07-27,1 wk ahead inc death,2020-08-01,04,quantile,0.45,525
2020-07-27,1 wk ahead inc death,2020-08-01,04,quantile,0.5,543
2020-07-27,1 wk ahead inc death,2020-08-01,04,quantile,0.55,556
2020-07-27,1 wk ahead inc death,2020-08-01,04,quantile,0.6,568
2020-07-27,1 wk ahead inc death,2020-08-01,04,quantile,0.65,582
2020-07-27,1 wk ahead inc death,2020-08-01,04,quantile,0.7,597
2020-07-27,1 wk ahead inc death,2020-08-01,04,quantile,0.75,615
2020-07-27,1 wk ahead inc death,2020-08-01,04,quantile,0.8,637.2
2020-07-27,1 wk ahead inc death,2020-08-01,04,quantile,0.85,664.15
2020-07-27,1 wk ahead inc death,2020-08-01,04,quantile,0.9,689
2020-07-27,1 wk ahead inc death,2020-08-01,04,quantile,0.95,739
2020-07-27,1 wk ahead inc death,2020-08-01,04,quantile,0.975,795.025
2020-07-27,1 wk ahead inc death,2020-08-01,04,quantile,0.99,856
2020-07-27,1 wk ahead cum death,2020-08-01,06,quantile,0.01,394.98
2020-07-27,1 wk ahead cum death,2020-08-01,06,quantile,0.025,440
2020-07-27,1 wk ahead cum death,2020-08-01,06,quantile,0.05,486
2020-07-27,1 wk ahead cum death,2020-08-01,06,quantile,0.1,545
2020-07-27,1 wk ahead cum death,2020-08-01,06,quantile,0.15,588.85
2020-07-27,1 wk ahead cum death,2020-08-01,06,quantile,0.2,625.6
2020-07-27,1 wk ahead cum death,2020-08-01,06,quantile,0.25,661.75
2020-07-27,1 wk ahead cum death,2020-08-01,06,quantile,0.3,687.7
2020-07-27,1 wk ahead cum death,2020-08-01,06,quantile,0.35,709
2020-07-27,1 wk ahead cum death,2020-08-01,06,quantile,0.4,732
2020-07-27,1 wk ahead cum death,2020-08-01,06,quantile,0.45,758
2020-07-27,1 wk ahead cum death,2020-08-01,06,quantile,0.5,777.5
2020-07-27,1 wk ahead cum death,2020-08-01,06,quantile,0.55,802
2020-07-27,1 wk ahead cum death,2020-08-01,06,quantile,0.6,830.4
2020-07-27,1 wk ahead cum death,2020-08-01,06,quantile,0.65,849.35
2020-07-27,1 wk ahead cum death,2020-08-01,06,quantile,0.7,889
2020-07-27,1 wk ahead cum death,2020-08-01,06,quantile,0.75,927
2020-07-27,1 wk ahead cum death,2020-08-01,06,quantile,0.8,986
2020-07-27,1 wk ahead cum death,2020-08-01,06,quantile,0.85,1025.3
2020-07-27,1 wk ahead cum death,2020-08-01,06,quantile,0.9,1075.2
2020-07-27,1 wk ahead cum death,2020-08-01,06,quantile,0.95,1191.05
2020-07-27,1 wk ahead cum death,2020-08-01,06,quantile,0.975,1296
2020-07-27,1 wk ahead cum death,2020-08-01,06,quantile,0.99,1370.12
2020-07-27,1 wk ahead inc death,2020-08-01,06,quantile,0.01,394.98
2020-07-27,1 wk ahead inc death,2020-08-01,06,quantile,0.025,440
2020-07-27,1 wk ahead inc death,2020-08-01,06,quantile,0.05,486
2020-07-27,1 wk ahead inc death,2020-08-01,06,quantile,0.1,545
2020-07-27,1 wk ahead inc death,2020-08-01,06,quantile,0.15,588.85
2020-07-27,1 wk ahead inc death,2020-08-01,06,quantile,0.2,625.6
2020-07-27,1 wk ahead inc death,2020-08-01,06,quantile,0.25,661.75
2020-07-27,1 wk ahead inc death,2020-08-01,06,quantile,0.3,687.7
2020-07-27,1 wk ahead inc death,2020-08-01,06,quantile,0.35,709
2020-07-27,1 wk ahead inc death,2020-08-01,06,quantile,0.4,732
2020-07-27,1 wk ahead inc death,2020-08-01,06,quantile,0.45,758
2020-07-27,1 wk ahead inc death,2020-08-01,06,quantile,0.5,777.5
2020-07-27,1 wk ahead inc death,2020-08-01,06,quantile,0.55,802
2020-07-27,1 wk ahead inc death,2020-08-01,06,quantile,0.6,830.4
2020-07-27,1 wk ahead inc death,2020-08-01,06,quantile,0.65,849.35
2020-07-27,1 wk ahead inc death,2020-08-01,06,quantile,0.7,889
2020-07-27,1 wk ahead inc death,2020-08-01,06,quantile,0.75,927
2020-07-27,1 wk ahead inc death,2020-08-01,06,quantile,0.8,986
2020-07-27,1 wk ahead inc death,2020-08-01,06,quantile,0.85,1025.3
2020-07-27,1 wk ahead inc death,2020-08-01,06,quantile,0.9,1075.2
2020-07-27,1 wk ahead inc death,2020-08-01,06,quantile,0.95,1191.05
2020-07-27,1 wk ahead inc death,2020-08-01,06,quantile,0.975,1296
2020-07-27,1 wk ahead inc death,2020-08-01,06,quantile,0.99,1370.12
2020-07-27,1 wk ahead cum death,2020-08-01,12,quantile,0.01,543
2020-07-27,1 wk ahead cum death,2020-08-01,12,quantile,0.025,610.925
2020-07-27,1 wk ahead cum death,2020-08-01,12,quantile,0.05,648.95
