forecast_date,target,target_end_date,location,type,quantile,value
2020-07-06,1 wk ahead cum death,2020-07-11,04,quantile,0.01,185.99
2020-07-06,1 wk ahead cum death,2020-07-11,04,quantile,0.025,203.975
2020-07-06,1 wk ahead cum death,2020-07-11,04,quantile,0.05,224.95
2020-07-06,1 wk ahead cum death,2020-07-11,04,quantile,0.1,244.9
2020-07-06,1 wk ahead cum death,2020-07-11,04,quantile,0.15,264
2020-07-06,1 wk ahead cum death,2020-07-11,04,quantile,0.2,285
2020-07-06,1 wk ahead cum death,2020-07-11,04,quantile,0.25,312.75
2020-07-06,1 wk ahead cum death,2020-07-11,04,quantile,0.3,350.8
2020-07-06,1 wk ahead cum death,2020-07-11,04,quantile,0.35,374
2020-07-06,1 wk ahead cum death,2020-07-11,04,quantile,0.4,394
2020-07-06,1 wk ahead cum death,2020-07-11,04,quantile,0.45,416
2020-07-06,1 wk ahead cum death,2020-07-11,04,quantile,0.5,431
2020-07-06,1 wk ahead cum death,2020-07-11,04,quantile,0.55,443
2020-07-06,1 wk ahead cum death,2020-07-11,04,quantile,0.6,457
2020-07-06,1 wk ahead cum death,2020-07-11,04,quantile,0.65,469
2020-07-06,1 wk ahead cum death,2020-07-11,04,quantile,0.7,483.3
2020-07-06,1 wk ahead cum death,2020-07-11,04,quantile,0.75,495
2020-07-06,1 wk ahead cum death,2020-07-11,04,quantile,0.8,510
2020-07-06,1 wk ahead cum death,2020-07-11,04,quantile,0.85,531
2020-07-06,1 wk ahead cum death,2020-07-11,04,quantile,0.9,558
2020-07-06,1 wk ahead cum death,2020-07-11,04,quantile,0.95,591.05
2020-07-06,1 wk ahead cum death,2020-07-11,04,quantile,0.975,637.075
2020-07-06,1 wk ahead cum death,2020-07-11,04,quantile,0.99,666
2020-07-06,1 wk ahead inc death,2020-07-11,04,quantile,0.01,185.99
2020-07-06,1 wk ahead inc death,2020-07-11,04,quantile,0.025,203.975
2020-07-06,1 wk ahead inc death,2020-07-11,04,quantile,0.05,224.95
2020-07-06,1 wk ahead inc death,2020-07-11,04,quantile,0.1,244.9
2020-07-06,1 wk ahead inc death,2020-07-11,04,quantile,0.15,264
